layer_z,score_percent,machine_x_mm,machine_y_mm,raw_image_x_px,raw_image_y_px
tensor(228),70.11115550994873,2.3915671463588155,15.818146731825808,1269.53125,1445.3125
tensor(228),87.1389389038086,-3.604641628025936,15.711111712863909,1351.5625,1445.3125
tensor(229),90.74751734733582,-1.6424354983517269,5.671232723530733,1328.125,1281.25
tensor(229),93.33377480506897,1.729555461860543,6.808777347504586,1281.25,1298.828125
tensor(229),75.15966892242432,-4.881651982497109,15.32514036592805,1369.140625,1439.453125
tensor(230),81.07669353485107,7.813869321510898,-2.2662071484882467,1199.21875,1146.484375
tensor(230),95.73220014572144,3.9763465526827586,0.46594202941977764,1251.953125,1193.359375
tensor(230),85.20057201385498,2.2442286751543676,2.5511295191424224,1275.390625,1228.515625
tensor(230),91.12915396690369,4.309334407019677,5.078354295198189,1246.09375,1269.53125
tensor(230),93.89065504074097,1.3050381287620603,6.800385512543508,1287.109375,1298.828125
tensor(230),96.07999324798584,-0.3937996046928706,6.766802982989918,1310.546875,1298.828125
tensor(230),91.48170351982117,1.683361243460623,8.954248343296983,1281.25,1333.984375
tensor(230),86.21033430099487,-1.3042846984436536,9.255310998911982,1322.265625,1339.84375
tensor(230),88.97795677185059,-5.2406389037567545,12.78276915038186,1375.0,1398.4375
tensor(230),81.34969472885132,-4.861898800482026,14.59984187717895,1369.140625,1427.734375
tensor(231),82.4862539768219,8.648121031765244,-1.8972620931290516,1187.5,1152.34375
tensor(231),78.38361859321594,6.805663151931962,7.622893857331841,1210.9375,1310.546875
tensor(231),74.28290247917175,1.2893872150556362,7.514688434622724,1287.109375,1310.546875
tensor(232),91.53031706809998,8.233744700019576,-2.2570832071603837,1193.359375,1146.484375
tensor(232),80.55562973022461,4.826174909306429,0.1312428892600373,1240.234375,1187.5
tensor(232),73.57479333877563,4.712484040439004,6.1545588498580885,1240.234375,1287.109375
tensor(232),93.24849843978882,0.880443976414586,6.791992159023818,1292.96875,1298.828125
tensor(232),75.39553046226501,-2.1653428799110794,9.597799160114816,1333.984375,1345.703125
tensor(232),71.82067036628723,-4.861898800482026,14.59984187717895,1369.140625,1427.734375
tensor(232),86.05965375900269,1.1079542475562763,15.79523366523113,1287.109375,1445.3125
tensor(232),75.84126591682434,-2.7471021634431896,15.72641917734786,1339.84375,1445.3125
tensor(233),71.97659611701965,16.26337993654289,-9.732605190072036,1082.03125,1017.578125
tensor(233),90.75628519058228,2.7767776324713567,-2.726698903545013,1269.53125,1140.625
tensor(233),95.85843682289124,8.233744700019576,-2.2570832071603837,1193.359375,1146.484375
tensor(233),83.32171440124512,4.832824463648369,-0.22104896317872486,1240.234375,1181.640625
tensor(233),91.47064089775085,0.880443976414586,6.791992159023818,1292.96875,1298.828125
tensor(233),78.28595042228699,7.22352691473189,7.988285040260219,1205.078125,1316.40625
tensor(233),73.59194755554199,2.3462891231498073,17.997926310413703,1269.53125,1480.46875
tensor(234),85.22109389305115,8.873007516968826,-16.438213884034145,1187.5,906.25
tensor(234),92.59976148605347,7.428782879710719,-4.37539132535577,1205.078125,1111.328125
tensor(234),92.88967251777649,3.6320227713299267,-3.409330263069092,1257.8125,1128.90625
tensor(234),81.31234049797058,7.808179058157824,-1.9154512411414015,1199.21875,1152.34375
tensor(234),98.1145977973938,4.826174909306429,0.1312428892600373,1240.234375,1187.5
tensor(234),98.7330436706543,1.3907622981990109,2.887960597917311,1287.109375,1234.375
tensor(234),95.4383373260498,3.4696159257301,4.705765475298539,1257.8125,1263.671875
tensor(234),97.9618787765503,-0.7932195580015766,5.688213645749617,1316.40625,1281.25
tensor(234),96.45283222198486,1.2972151699445098,7.157422963998023,1287.109375,1304.6875
tensor(234),97.27325439453125,2.5263588424503793,9.328990057577318,1269.53125,1339.84375
tensor(234),96.32106423377991,-3.0088015834485384,9.22252611610428,1345.703125,1339.84375
tensor(234),88.43418955802917,-3.9377252873679374,12.084557881486694,1357.421875,1386.71875
tensor(234),95.32380104064941,2.83405968340156,15.101117714475116,1263.671875,1433.59375
tensor(234),95.62116861343384,0.6960871470140392,15.062623568368366,1292.96875,1433.59375
tensor(234),96.68357372283936,-4.014318763596748,14.977812818810502,1357.421875,1433.59375
tensor(235),72.22957611083984,8.648121031765244,-1.8972620931290516,1187.5,1152.34375
tensor(235),78.22297811508179,4.826174909306429,0.1312428892600373,1240.234375,1187.5
tensor(235),77.10486650466919,2.600574826970758,5.756075959373109,1269.53125,1281.25
