left,right,axis,sign_left_to_right,distance_px,axis_alignment_cosine
631,952,1,1,15.657803587010642,0.999779046079212
633,741,1,-1,15.862627632467474,0.9849788605566627
634,1209,1,1,14.501351467943666,0.9999745189432014
634,1215,0,-1,15.66106221386667,0.9999999187486569
634,1038,0,1,18.094266317054945,0.9988783443055849
635,744,1,1,14.657746350924118,0.9840087595087028
635,987,0,-1,16.88933051109285,0.9999208984430683
637,1020,1,1,15.696906692500697,0.9970374133510821
637,705,0,-1,16.938106686690812,0.99962431490542
638,975,1,1,14.81164724857889,0.983766483125463
638,989,0,-1,15.04641522972154,0.9979253681083838
638,1352,1,-1,15.175416880165516,0.988016401492379
638,1251,0,1,16.895805577176624,0.9999928749423215
639,1245,1,1,14.871672763344444,0.9977093406939319
640,991,1,-1,14.96674943598615,0.9995881007606472
640,779,0,1,15.513365800676636,0.9998577637178231
641,766,1,1,15.313463336744114,0.987448298944975
641,886,0,1,16.373250534822045,0.9999994336376408
642,663,0,1,17.35091798257211,0.9998877881107057
644,1317,1,-1,14.631555299674853,0.9999226989181815
644,1054,1,1,15.009111493247355,0.9938934603175619
644,1221,0,-1,16.773546767772032,0.99932613649527
645,1190,1,1,15.043865012259046,0.9999281426074272
645,1251,0,-1,16.895385631015955,0.9999998495195029
646,1337,0,-1,14.624442235199801,0.9999208974171122
646,1142,1,1,14.798340813241335,0.9847791643017445
646,1241,1,-1,14.867391320764659,0.9999169742554959
646,1457,0,1,16.7461123840581,0.9999822194437059
647,1009,1,-1,14.151952275176575,0.9995732577189123
647,1003,0,1,17.514177199577002,0.9999999333990216
648,682,0,-1,16.908736318625923,0.9992341941101761
649,751,0,-1,14.98960322921751,0.9999989867853326
650,1364,1,-1,14.19483999245295,0.9998523680772169
650,1359,1,1,15.411678545706307,0.9962305407028827
650,1589,0,1,17.547245558552397,0.9999915193427252
652,934,0,-1,16.37186237917568,0.9998065420053833
652,788,0,1,19.494578619618068,0.9999915232881404
653,963,1,1,15.158536861198488,0.9914629303553804
653,1045,0,-1,17.07557753185456,0.9999988070173976
654,806,0,-1,17.83368266352603,0.998631846597789
655,961,1,-1,14.888602452419823,0.9999690568311111
655,1389,1,1,15.421229144967132,0.9913916158804471
655,823,0,-1,16.76747687932362,0.9999799528905686
655,1130,0,1,17.969595804352732,0.9991074945516705
656,1531,1,-1,14.534996730739167,0.9999758434275793
656,954,0,-1,15.422096346239092,0.9994429993073358
658,1297,1,1,14.251045876758388,0.9956887457301297
658,1360,1,-1,14.431350864412344,0.9916385918512353
659,975,1,-1,15.580273860247773,0.9945515398760872
659,884,0,-1,16.436471109776587,0.9996690724444782
659,813,0,1,19.225059600594264,0.9999974637042286
660,719,1,1,14.614374028725429,0.9999580022912566
660,1502,1,-1,14.64585547752969,0.9947001204890005
660,848,0,1,17.538069495482873,0.9981069291639207
661,672,0,-1,16.36828919489338,0.9999995603898988
662,723,1,1,14.640280691403659,0.999833329655453
662,924,1,-1,15.192712766054251,0.9962110898086529
664,934,0,1,17.05865045990187,0.9991654226412252
665,779,1,1,14.728423232361637,0.9982795241053124
665,861,0,1,15.590126302723581,0.9993127968317003
665,991,0,-1,15.953670542098227,0.9994704077140073
666,1175,1,1,15.045547748987575,0.9919201259128341
666,805,1,-1,15.914395732835589,0.997662833798717
666,737,0,1,16.93245984210667,0.9994983118960579
667,832,1,1,15.589440341194724,0.9999999458787328
668,1028,1,-1,14.961677438419914,0.9998188036183029
668,1179,0,1,17.52652011231143,0.9999893528277328
669,809,0,1,15.525326707170894,0.998709575991968
669,1125,1,-1,15.875996542947254,0.9999990360200213
670,947,1,-1,15.621104563931114,0.999999665268772
670,736,0,1,16.742105441425487,0.9996346998303444
670,794,0,-1,16.906476894296834,0.9999168247448615
671,1051,1,-1,15.546939254716124,0.9996497201195732
672,995,1,1,14.148704313627286,0.9969933277556009
672,1179,1,-1,15.462553574434166,0.9998642304390544
673,1212,1,-1,14.423563167923012,0.9986944486560001
673,696,0,1,17.65577010900996,0.9999985669604886
674,766,0,1,15.023302995314918,0.9998027754845521
674,1368,1,1,15.703752611412625,0.9928556633574191
676,950,1,-1,14.015629196687927,0.9996787345308423
676,1447,1,1,15.819230820286958,0.9946140670002227
676,881,0,-1,17.563488233715034,0.9998173088725077
677,845,1,1,15.303995679077708,0.9939278555456901
677,1232,0,1,17.260463883905167,0.9986851149931717
678,1165,1,-1,14.323509008663304,0.9999876772728352
678,1086,1,1,15.223239038148655,0.9907954351974384
678,1083,0,-1,17.6602379005993,0.9965711405631422
680,1213,0,-1,14.946509427895734,0.9983334319710501
680,1228,1,-1,14.950226504072646,0.9999168542358751
681,1078,1,-1,14.868241092013937,0.9997280206897267
682,691,0,-1,17.054539419645824,0.9993779420998626
684,856,0,1,16.356687065805207,0.9999922111793371
684,1348,1,-1,16.51973310327358,0.999455141068677
684,857,0,-1,17.881838961624766,0.9988607237716662
685,690,1,1,15.018933813761175,0.9973338382023546
685,1346,0,1,16.828925840138627,0.9997349911499541
686,945,0,-1,14.993655762663526,0.9999992096742069
686,1135,1,1,15.339193131727514,0.9995485360992312
686,1093,1,-1,15.357971785195645,0.9970449958667579
687,773,1,-1,13.926327896190436,0.997676667970506
687,871,0,1,14.840351965148855,0.9997843334698898
689,960,1,1,13.339630795398454,0.9999108871546944
689,1270,1,-1,15.562814275396546,0.999563956313146
689,1383,0,1,15.891980958278332,0.998245922966286
689,1085,0,-1,16.66599436966212,0.9981663261529278
691,779,1,-1,15.866516361459935,0.9999790433214905
692,871,1,1,14.220079793175174,0.9999724693028162
692,1004,1,-1,15.50367250754312,0.9966300533516312
692,773,0,-1,15.891434804817287,0.999999392283338
692,718,0,1,17.606780109395512,0.9999861311526956
693,788,1,1,14.711836968319309,0.9932970398805574
693,1173,1,-1,15.583680907131875,0.9966721776414791
693,815,0,1,16.087571335651354,0.9989438638371341
695,732,0,-1,16.78244760993635,0.991106388655361
698,905,0,1,18.865574567089727,0.9995424438405517
699,1188,1,-1,14.440088036165797,0.9979533302694131
699,881,1,1,15.372890847646314,0.9945756565228401
699,950,0,1,16.343708089054935,0.998335260163892
699,1092,0,-1,16.928516792874394,0.9999929660303594
700,1069,1,1,15.799202714200923,0.9860197235025397
700,996,0,1,17.308741339371483,0.9973919670881999
703,829,1,-1,13.440338401930594,0.9999894909688347
703,1015,0,-1,17.33730978087602,0.9999685925413863
705,791,1,1,15.670469029624197,0.9996870483132142
706,1279,1,1,14.949554072121852,0.9901359453347418
706,973,1,-1,15.069662537544906,0.9992069313036632
706,986,0,1,18.378112580335095,0.9996952641277959
707,1124,0,1,16.44841102253581,0.9978709604274598
709,915,0,1,15.074947321291159,0.9999891954041976
709,747,1,-1,15.810296227702572,0.9999848617563261
709,890,0,-1,18.936567063944615,0.9999999999999782
710,743,1,-1,15.269851767860343,0.9995294517142822
710,831,0,1,15.718638304880503,0.9998213067236552
710,1392,0,-1,16.51229644712273,0.9999964117028166
711,1084,1,-1,16.08538411904389,0.9964457335786516
711,933,0,1,17.05148629005147,0.9999460325728802
712,899,1,-1,15.597698606930338,0.9958501605020765
713,890,1,-1,14.699462803397747,0.9951324936115878
713,861,0,-1,18.86672703852973,0.9998994234095788
714,870,1,-1,15.880680412175254,0.9999155815066062
714,919,0,1,18.388356250266416,0.9985514377451535
715,1333,1,1,14.531932461560585,0.9999526569159175
715,941,0,-1,15.044360411663407,0.9999270756957555
715,1192,0,1,18.758045643834976,0.9999898990618841
716,1390,1,-1,14.646497021642537,0.9999693922717536
716,875,1,1,14.866509744468969,0.9999817804117377
716,1566,0,-1,16.011379041382195,0.9997803370436728
716,1109,0,1,16.593958866931143,0.9996154007250618
717,1503,1,-1,14.23029592455329,0.9987109493876785
717,728,1,1,14.408368324147533,0.9988679736815006
717,762,0,-1,16.16760465240649,0.9999945846744556
717,1517,0,1,17.49213118883149,0.9996816472582112
718,994,1,1,14.319599540842761,0.9999958501447516
718,1196,0,1,14.882998235604804,0.9987461860573166
719,1071,0,-1,15.743626850885384,0.9990969167108338
720,1174,1,-1,15.304665923640156,0.9866387243890127
720,861,1,1,15.33458931706477,0.9999554507858228
720,890,0,1,17.566472106367932,0.9996885121249766
721,921,1,-1,15.53810051555886,0.9950859230897625
721,750,0,-1,17.815810810172977,0.9980025341049816
723,771,0,1,17.286179740870594,0.9993940656069045
724,967,1,-1,14.588176859668422,0.9976728064325199
724,980,0,1,16.029266284096135,0.9995451983339824
724,778,0,-1,17.780747428991646,0.9995340004272731
726,1564,1,-1,14.63086598856419,0.9998970412815831
726,1280,1,1,14.740140938174392,0.9835637621325743
726,1350,0,-1,15.827278591648625,0.9990303862469522
726,1136,0,1,18.699894931003413,0.9999999375816347
727,1173,0,1,14.922907929818518,0.9999997583370499
727,1058,1,-1,15.409288670785346,0.9999391775979511
728,1164,1,1,15.007943273569817,0.9993111241761385
728,962,0,1,18.134861467013444,0.9995781975990212
731,994,1,-1,14.711321414932936,0.9963934252526536
731,831,1,1,14.941356147584438,0.9989506710323077
731,743,0,-1,16.86855977338875,0.99999721007075
733,982,1,-1,15.166926731082247,0.9918220105112207
733,1329,0,1,16.850798727020415,0.9999841705764217
734,873,1,1,14.397041042527189,0.9999690089934995
734,1227,0,-1,16.024339725678136,0.9997754979716607
734,1359,0,1,16.2374193122258,0.9999769490432703
735,1361,1,-1,14.290330113747167,0.9981868975954151
735,1477,1,1,14.494926098786879,0.9973536426278223
735,1068,0,-1,18.371149269728985,0.9999350366387164
736,899,0,1,17.187315235768896,0.9995009080352049
737,1140,1,-1,14.489800735302332,0.9963821398090217
738,1445,1,-1,15.358544021211465,0.9854377133781294
739,1126,1,-1,14.421421910560898,0.9999767468307134
739,911,1,1,16.016898855070735,0.9988279163103893
739,1007,0,1,17.484890917791144,0.9982709090324098
740,1060,0,1,17.35235619561048,0.9991996569628088
741,1329,0,-1,14.35899888923091,0.9999309386780553
741,1334,0,1,17.568018438450736,0.9999950246565871
743,871,1,-1,14.632340153179427,0.9995353165333886
746,1576,1,-1,13.68416274578971,0.9955861780014256
746,1227,1,1,14.835974083390498,0.9835007234174876
746,988,0,-1,16.079773079629756,0.9999462124046885
747,907,0,1,14.34997993732657,0.9999615498301219
747,1013,1,-1,15.324961973601903,0.98553596393123
748,1482,1,-1,14.403078190039162,0.9999998386326443
748,862,0,-1,16.299746205239394,0.998164868009752
748,1289,0,1,16.309861751739728,0.9995878135449396
749,1368,0,1,15.11856851140047,0.9995629385506666
751,943,1,-1,15.504312189449767,0.9984230461452884
754,913,1,-1,15.472102275180875,0.9997686434124349
754,1277,0,-1,17.595754853631203,0.9986485935904466
755,1122,0,-1,14.414640215432971,0.9993739498838805
755,1021,1,-1,14.568593948152035,0.9999519249047825
755,1380,1,1,14.939800947881196,0.9983919301985991
755,1127,0,1,18.71778113019604,0.9999949832187235
756,953,1,1,14.731111128935542,0.9988508800501916
756,794,0,1,15.73514261900148,0.9992835135274577
757,844,1,-1,14.662276237769717,0.9999951134593653
757,1061,0,1,16.13716000022908,0.999998900502962
757,1194,0,-1,16.19885003670098,0.9999928955818932
758,828,1,1,14.932788315485453,0.9999946645099179
758,1086,0,-1,16.27323205306287,0.9995881265008171
759,923,1,-1,14.276039404968959,0.998805140481574
759,841,1,1,14.971933038088554,0.9997521154970388
759,849,0,-1,15.701965551622727,0.9997845769452788
760,1258,1,-1,13.86914025210246,0.9999484381471284
761,883,1,-1,15.79158767999945,0.9969444354551829
761,772,0,-1,17.418214768992204,0.9993060748321668
762,1061,1,-1,14.540279927249367,0.9999997220414756
763,1091,1,1,13.543295328917084,0.9992220037119987
763,1428,1,-1,14.74234057222055,0.9990474181722214
763,1155,0,1,15.906686926311888,0.99998076907906
764,922,1,-1,15.081588942951965,0.9998939405845446
764,872,0,-1,15.402862608468588,0.9950235986399645
764,1445,0,1,19.001685560142107,0.9992348867410334
767,1495,1,-1,14.359026818569813,0.9998755068545191
767,1074,1,1,14.87481974266738,0.9988615776469284
767,1105,0,-1,16.71585200345033,0.9995007421316984
768,1149,1,-1,14.808589471587924,0.9811684832550103
768,1345,0,-1,16.0483165790385,0.9999360194004053
768,1356,0,1,16.072686032458886,0.9999256229990967
769,1108,1,-1,15.117584420430495,0.9976704098867247
769,1154,0,1,15.485733621000879,0.9995187319052102
770,910,1,1,14.62733865184879,0.9999245420642374
770,1150,0,-1,14.919100579569035,0.9988036658355333
770,1612,1,-1,14.952129766157517,0.9970559466405534
770,1312,0,1,16.741521344749962,0.999909977770757
771,984,0,1,15.967395253920955,0.9977856930803336
772,1408,1,1,15.84874781149488,0.9993078068068224
772,869,0,-1,17.04408603196512,0.9999914720198662
773,1414,0,-1,17.841789419597923,0.9981376406219403
774,1400,1,1,14.49126454802358,0.9999999344632207
774,1363,1,-1,14.772264705437825,0.9954734039053413
774,1273,0,-1,16.13432423711663,0.9999991833010298
774,1288,0,1,18.0727930364333,0.9999120996762962
775,1155,1,1,14.383662414266754,0.9989197581596083
775,1064,1,-1,15.693786059554556,0.9999999926462463
775,1428,0,-1,15.938050035212905,0.9995855448413333
775,1436,0,1,16.58030563909119,0.9999977134153497
776,965,0,-1,16.853644563202298,0.9995702251309019
777,788,1,-1,14.790219408555114,0.996153757854278
778,1154,1,-1,14.563757163115124,0.9999929807449034
778,898,1,1,16.087768951392643,0.9994328914873937
780,1196,1,-1,14.797927970895618,0.9999988664043435
780,994,0,-1,14.930254715596709,0.9998404672948651
780,805,0,1,17.991903910786736,0.999427109388747
781,868,1,-1,14.709459347019328,0.9813292150954636
781,1419,0,1,17.403826223962263,0.999872464823915
782,1084,1,1,14.8245490696722,0.9937614758644795
782,1008,1,-1,15.597601445517792,0.9943340431559984
783,1191,0,1,16.171713116828997,0.9999391684872103
783,1043,0,-1,16.822906575229958,0.9999960709258644
784,977,0,1,16.22526699220563,0.9999931752703523
785,1228,0,-1,18.956666144535646,0.998532040988689
786,999,1,1,14.81035265915968,0.9978361120124639
786,1405,1,-1,14.916555973800715,0.9990788856320949
786,1339,0,1,15.833934113047954,0.9999700174658763
787,1147,1,1,14.153797134939921,0.9970649092621566
787,838,1,-1,14.273383829239158,0.9999270894497868
787,1437,0,-1,16.34730039694029,0.9970352647564514
787,1150,0,1,17.47742042219905,0.9981528719061687
788,1222,0,1,15.084691395761448,0.9999869885703395
789,987,1,1,15.398899012166547,0.9912154051165141
789,1027,0,-1,17.72129237555471,0.9999953612929278
790,978,1,-1,15.274318955085588,0.9846851169367484
790,1078,0,-1,18.81054588843573,0.9999996603560956
791,850,1,1,15.212072112511791,0.999979274390512
791,1020,0,1,16.12350978881968,0.9995578573469228
792,1231,1,-1,13.7367734444038,0.9991998685719213
792,1425,1,1,14.53899092272139,0.9999379832474667
792,1347,0,1,16.66953976459201,0.9997038517459447
792,1489,0,-1,16.707902176454077,0.9999781345830859
794,912,1,-1,15.053093358036877,0.9999988386919711
796,1046,1,-1,15.020232730733902,0.9999485095550922
796,847,1,1,15.703195168463962,0.9997838742588365
796,948,0,1,16.835953664638808,0.9999403210367758
797,1141,0,-1,14.30430333787001,0.9999746768974491
797,1095,1,-1,14.684880276881765,0.9926058505754998
797,1128,1,1,14.807617248896538,0.9930626043126962
798,1318,1,1,16.607813200354233,0.9999822460297284
798,1042,0,1,17.713088338903855,0.9999971947651336
799,1430,1,1,15.108045255686369,0.9998831466353824
799,1047,0,-1,16.106960469565674,0.9999454618356096
799,1398,0,1,16.27690178551291,0.9999999987178372
802,1152,0,1,16.369570663680328,0.9999747017293784
803,1137,1,-1,14.73214343943933,0.9945665668564685
803,870,1,1,15.257647531133605,0.9931579744048057
803,1203,0,1,15.654067613003162,0.9996129131882256
803,993,0,-1,16.956962001592377,0.9991284339553539
804,1404,0,-1,16.44642030925167,0.9995730498086333
804,1478,0,1,18.60646363389708,0.9997423474827546
805,1442,1,-1,13.55991100892161,0.9999973763306178
805,1140,0,1,17.09187806588034,0.9986017515598462
807,1202,1,-1,14.036273252358761,0.9959266847349841
807,1564,1,1,15.064959601650278,0.9997557873252232
807,1153,0,-1,17.254899670067527,0.9996612058257502
807,1121,0,1,17.47879216443369,0.9991406228129421
808,1043,1,1,14.656604898289109,0.9991608296834944
808,931,0,-1,16.19797339213697,0.9998590523548926
809,1170,0,1,16.91518498264485,0.9999975596741828
810,1003,1,-1,16.45910143254119,0.9912141529020032
811,982,1,1,14.788659363819505,0.9999999727251501
811,1041,1,-1,15.62776340711054,0.9998157066782383
811,1071,0,1,17.343624850695516,0.9994613627744539
812,1218,1,-1,14.377763411793822,0.9957677197006092
812,1092,1,1,14.42930482894122,0.999876157387337
812,882,0,-1,16.17953681268217,0.9999840825950281
812,1188,0,1,16.23215337755574,0.9999958949856026
813,955,0,1,14.546755249905265,0.999441603966972
813,1250,1,-1,14.820239014663224,0.9845651486475795
815,1413,1,-1,15.192345855436153,0.9998703794734672
815,1222,1,1,15.445888105349786,0.9989296572680049
816,1145,0,-1,14.879869474553217,0.9994746752599398
817,1540,1,-1,14.229327362018218,0.9968838634850941
817,1417,1,1,14.645773773188601,0.9916974982148163
817,1375,0,1,14.683126223507786,0.9971278286647105
817,1096,0,-1,17.876605342123174,0.999984259338572
819,1315,1,-1,13.617443880432843,0.9996343919317981
819,1322,1,1,15.620590551325387,0.9992696948816534
819,1513,0,-1,15.830882354992045,0.9983318027650051
819,1437,0,1,16.220810791715433,0.9999054959761616
820,1174,1,1,14.86223816069936,0.9974569974073816
820,854,0,1,17.48034276020638,0.999999901181858
821,827,1,-1,15.719057243298483,0.9999970905702137
822,828,0,1,14.349589375491796,0.9999250566955559
822,1086,1,-1,15.338367136192703,0.9925464817589152
822,1445,0,-1,16.300254394351473,0.9999980395962151
823,1201,1,-1,14.898483179187556,0.9999988866146544
823,1076,1,1,15.717020001140986,0.995981840589607
823,848,0,-1,15.866809394517354,0.9988718972535002
824,1056,0,1,16.744210920548568,0.999774750926454
826,1237,1,-1,14.593398820230654,0.9988453890168271
826,1264,0,-1,14.8821746988962,0.9981905317761358
826,885,1,1,15.313571721279782,0.9999661487352671
827,1100,0,1,16.968858764229797,0.9993549086640917
828,1081,1,1,15.328633940309608,0.9983300569164694
828,1392,0,1,17.790311903497077,0.9998574908355059
829,932,1,-1,15.275808428118388,0.9997435499881123
829,1246,0,-1,16.268480853973934,0.9999983711451567
829,1105,0,1,16.43573820802331,0.9983488149549294
830,1507,1,1,13.758281710523637,0.9999386847746138
831,863,1,1,14.929209817777387,0.9922618050540845
833,1349,0,1,14.927387283806533,0.9999882960657511
834,841,1,-1,14.394031070864775,0.9998491751082168
834,1212,0,1,16.713555100800406,0.9987354705377331
834,1118,0,-1,17.3717919921312,0.9999661918912753
835,1446,1,-1,14.299073930734425,0.9973016168306754
835,1364,0,1,14.822872449820085,0.9999992511577257
835,1576,0,-1,17.639072934425446,0.9986982443641403
836,956,1,-1,13.383176998422792,0.9996798278085957
836,1034,1,1,15.119864856211173,0.9997427892706554
836,1019,0,-1,17.679591764145957,0.998594940511276
837,1441,1,1,14.1033230339879,0.9999896502424994
837,1527,0,-1,14.17344274352855,0.999952790051264
837,1410,1,-1,14.8884989160785,0.9985920583713762
838,1452,1,-1,14.755583672119847,0.998628867949292
838,1529,0,-1,16.274833466819768,0.9999999052239803
839,866,1,-1,16.276755130222963,0.999423702513988
839,1145,0,1,19.144545364359796,0.9996082651334761
840,934,1,-1,15.594927446908219,0.9999587375824196
840,1008,1,1,15.606687110440394,0.9872497646023968
841,1129,0,1,16.266390200408214,0.9999961582961884
841,1180,0,-1,16.73422111355199,0.99965432816301
842,1025,1,-1,15.789785167458023,0.9967239676602738
843,934,1,1,15.034739954798892,0.9985999885927777
844,1302,1,-1,14.865901006667292,0.9959246421970122
844,1296,0,1,18.054570478865188,0.999950132319077
845,971,0,-1,14.962769563932943,0.9999686917553746
845,1113,0,1,17.194884833432848,0.9999868614487926
846,1048,1,-1,14.370872648434045,0.9999631940519282
846,876,0,-1,16.673783190325363,0.9995505006398401
846,1502,0,1,17.86060089996598,0.9983731957434577
848,1259,1,-1,13.512756182608546,0.9994819379612251
849,949,1,-1,14.455908471254174,0.9997085959351674
849,1180,1,1,14.916585895474224,0.995815366695697
849,1266,0,-1,16.458843139097606,0.9988034670953688
850,1116,1,1,15.331386853383917,0.9998664284919468
850,1168,0,-1,17.63646077900086,0.9983080253054122
851,1178,0,-1,15.891349978472391,0.9993682872928684
851,1168,1,-1,15.976496372537936,0.9998245386497997
851,1116,0,1,17.562059156850072,0.9997644550009629
852,1213,0,1,17.93651221378436,0.9999890539601148
853,1382,1,1,14.780307996138413,0.9999776830772787
853,1404,1,-1,15.048182303557025,0.9999023899012448
853,1420,0,-1,16.267916060840296,0.9999603752921722
854,1013,0,1,15.0832400548119,0.9993152218068895
854,953,1,-1,15.485353683348022,0.9999151627381297
855,1310,1,1,14.687117975075617,0.9998905589203146
855,1124,0,-1,16.16319978136879,0.999987890472093
855,1265,0,1,16.88922618614999,0.9999622049781975
856,943,0,1,16.44057199505033,0.9987979828401465
857,1081,1,-1,14.19632861034092,0.9993085538684149
857,1206,1,1,15.430225705770406,0.9999882148721316
859,1353,1,1,13.624257747906755,0.998871881444491
859,1588,1,-1,14.854583961401715,0.9963426759363307
859,1268,0,1,15.744088560010576,0.9998597835134766
859,1465,0,-1,16.67594882559533,0.9996326670998131
860,1332,0,1,15.370575340018965,0.9994949234072109
860,1295,0,-1,17.63453541613599,0.9999975490499152
862,1099,1,1,14.435182039609572,0.994332711093185
862,1171,0,-1,14.731422094848375,0.9973136650399684
862,1209,1,-1,15.25331864943417,0.9997527681003547
863,943,1,1,14.637413945262226,0.9982198560692565
865,1312,1,1,13.966304125672007,0.9895637127678292
865,1370,1,-1,14.248579398713376,0.9997940203044157
865,1570,0,1,14.87155626176396,0.9999986009054369
865,1612,0,-1,17.627145685703585,0.9988010089230044
866,1245,1,-1,15.043794589222378,0.9985591099698348
866,1293,0,1,16.967252776259652,0.9994253523566375
867,1509,1,-1,14.384982296752197,0.9986964952157763
867,932,1,1,14.84062857239562,0.9998750250758709
867,1344,0,1,17.155738970010272,0.9995605742742835
868,1239,1,-1,14.261603565013216,0.9999717779732428
868,1421,0,1,14.760156657799444,0.9999970196776549
868,1538,0,-1,16.050084727720957,0.9999997663688004
869,1203,1,1,15.051051314997,0.996288879075876
869,1137,0,-1,15.905250228798497,0.9988010700949367
870,933,0,-1,16.92383114887473,0.9992381351305518
870,1012,0,1,17.07325682978543,0.9998968125137161
871,994,0,1,17.67080080692729,0.999999918752205
872,1369,1,-1,13.960358247937856,0.998857123045674
873,1266,1,1,15.202220284453052,0.9999780918295542
873,1134,0,-1,16.098973282868837,0.9999995829729196
873,949,0,1,16.190910220719054,0.9999942894005964
874,1097,1,1,14.427056639494248,0.9999403407960056
875,1501,0,-1,14.425011819420263,0.9999438135523481
875,1201,1,1,14.872758479960538,0.9999313401271127
875,1017,0,1,17.44542005808099,0.9997687229191826
876,1041,1,1,13.980522924445385,0.9996642891402395
876,1432,1,-1,14.418411975458781,0.9981139451624128
877,1374,1,1,14.866656288037873,0.9919183051476619
879,1183,1,1,14.559629878481356,0.9960119366212349
879,1047,0,1,16.10213427667993,0.9999415340473593
881,1093,0,-1,16.305107224506852,0.9985153752596931
882,1052,1,-1,14.539553291941743,0.9998187408908062
883,1089,1,-1,15.191110051483125,0.998792520884121
883,1298,0,1,16.107009214153102,0.9996886404777988
884,1000,1,-1,14.713705043852068,0.992820324947571
884,1413,1,1,15.684035479491065,0.9998458602583578
884,1207,0,-1,16.237316351325372,0.9956387865963977
885,1130,0,-1,15.90750186250483,0.9980215091042798
885,973,0,1,16.292860016731968,0.9999878444313314
887,1004,1,1,14.45967629241896,0.9991207504836648
887,1443,0,-1,15.475331075449324,0.9997136550874711
888,1029,1,1,14.146645494846489,0.9998859325421823
888,1221,1,-1,14.776573635301983,0.998977617109301
888,1054,0,1,15.780787844194387,0.9995756483540653
888,1159,0,-1,16.87896035233406,0.9964048921405226
889,1567,1,-1,14.745281347967394,0.9917189815155888
889,1204,0,1,16.158441738077965,0.9999999041630543
889,1038,0,-1,17.39041313542301,0.998647239230254
891,1354,1,1,14.465747066780237,0.9999999424341937
891,1551,0,1,18.749088989473425,0.9999997668659242
893,1210,1,-1,14.504374348327703,0.999592390746977
893,969,0,1,17.354599270703694,0.9999980076559912
893,921,0,-1,17.601697150905462,0.9979179204905922
894,1100,0,-1,17.492285341054682,0.9999994103031035
895,1169,0,-1,14.352202502520374,0.9995659577010387
895,1443,1,1,14.489307178105541,0.9921921355781359
895,1194,1,-1,14.708154957979822,0.9992006436198894
897,1033,1,-1,14.38702445340792,0.9999693255271535
898,899,0,-1,16.696030797780796,0.9994985776820153
900,1206,0,1,17.513421764138194,0.999999998712921
901,1561,1,1,15.055780659039156,0.9991998804113823
901,1282,0,1,16.935959453734664,0.9995868125675766
902,925,1,-1,14.833433421521491,0.9978731172884262
902,1025,0,-1,17.663220491378564,0.9989659738125831
903,1121,1,1,14.604750631983112,0.9987094853755744
903,959,1,-1,15.355065162916222,0.9943819746857075
903,1202,0,-1,17.988023146170352,0.9999786023017487
904,1597,1,1,14.619150552115638,0.9843881941132079
906,1408,1,-1,15.319497070937288,0.9833803654080545
906,1012,0,-1,19.4782245788941,0.9999727366553676
907,915,1,1,15.627186118383774,0.9991653130112574
909,1056,1,-1,15.305034397952058,0.9991511789365075
910,1463,1,1,14.581306274939188,0.9933138030827372
910,1011,0,-1,14.881190176701159,0.9999800924170715
910,1005,0,1,17.657571760927613,0.9990710924040734
911,1138,0,-1,16.816340175306,0.999675561272004
911,1090,0,1,18.220220940221576,0.9996964858460251
912,1123,1,-1,15.8420606246926,0.999731443640825
912,947,0,1,16.918850565351054,0.9997860339346227
913,1282,1,-1,14.192628356219283,0.9966148778062027
913,1561,0,-1,15.165610793171494,0.999630295389744
914,1108,0,1,15.585482916292044,0.9998847687109218
916,1484,1,1,14.277794628801304,0.9978599070311475
916,1469,1,-1,14.376010373048885,0.9955896957120168
917,1369,0,1,17.520326925797935,0.9999700283652285
919,1012,1,-1,16.6906998444003,0.995971993366793
920,1205,1,-1,14.22758122557109,0.9951541664118768
920,1411,1,1,14.414255246568821,0.9999815407049988
920,1508,0,-1,17.545670022672837,0.9991518956016272
922,1132,1,-1,15.374105788910414,0.9996937094337763
922,1369,0,-1,16.218019121155844,0.9996970937952233
922,951,0,1,16.328724999945873,0.9994179062037908
923,1098,1,-1,14.967939743379441,0.9899926439050589
923,949,0,-1,16.753245089997627,0.999520736205581
924,1101,0,1,15.76414009089292,0.9999997260330453
925,1447,1,-1,13.908032295970129,0.9961777298109732
926,936,1,-1,14.116312314159572,0.9999982734382754
927,963,1,-1,15.150036735277537,0.999593230718234
928,1322,1,-1,14.717374595866673,0.9999878289880116
928,1509,0,1,16.032997167437706,0.9997047595797497
929,1480,1,-1,14.808279592767391,0.9985990059173473
929,1523,1,1,15.168396145895574,0.989270640363545
930,998,1,1,14.270086065206007,0.9999737868080489
930,1436,1,-1,14.448113183997453,0.9966230600174582
930,1155,0,-1,16.062420623813225,0.9999913897308272
930,1560,0,1,17.40061983507286,0.9999705514056986
931,1463,1,-1,14.990766215404996,0.9913016848696669
931,1464,0,-1,16.6688801649301,0.9998032152092402
932,1285,0,-1,16.7352415077143,0.9999797796287043
933,993,1,-1,15.207026443180384,0.993352444199008
935,1327,1,1,16.59778440047961,0.9978266962102157
935,1186,0,-1,16.608849817302705,0.9999997973116519
935,985,0,1,16.848037831051872,0.9999992582774133
936,1533,1,-1,13.970283469400306,0.9999988151581819
937,1245,0,1,16.299405629088614,0.9999165638648558
938,1456,1,-1,15.055578380948202,0.9906915169452909
938,1457,1,1,15.482504019681608,0.9941894209065925
938,1160,0,1,16.420324757277555,0.9984213488485179
