rank_by_response,feature_type,raw_x_px,raw_y_px,response
323,roi_restricted_checkerboard_corner_candidate,796.0,1381.0,3.4469492675270885e-05
324,roi_restricted_checkerboard_corner_candidate,901.0,1452.0,3.445447509875521e-05
325,roi_restricted_checkerboard_corner_candidate,995.0,1499.0,3.444300818955526e-05
326,roi_restricted_checkerboard_corner_candidate,967.0,1469.0,3.441915396251716e-05
327,roi_restricted_checkerboard_corner_candidate,864.0,1229.0,3.440447835600935e-05
328,roi_restricted_checkerboard_corner_candidate,1373.0,1509.0,3.438359635765664e-05
329,roi_restricted_checkerboard_corner_candidate,929.0,1428.0,3.436995029915124e-05
330,roi_restricted_checkerboard_corner_candidate,840.0,1736.0,3.4337484976276755e-05
331,roi_restricted_checkerboard_corner_candidate,1187.0,1490.0,3.433536767261103e-05
332,roi_restricted_checkerboard_corner_candidate,972.0,1732.0,3.43328392773401e-05
333,roi_restricted_checkerboard_corner_candidate,1117.0,1585.0,3.427615956752561e-05
334,roi_restricted_checkerboard_corner_candidate,1393.0,1578.0,3.427567207836546e-05
335,roi_restricted_checkerboard_corner_candidate,1291.0,1604.0,3.426151306484826e-05
336,roi_restricted_checkerboard_corner_candidate,1250.0,1605.0,3.424570968491025e-05
337,roi_restricted_checkerboard_corner_candidate,1138.0,1514.0,3.422422378207557e-05
338,roi_restricted_checkerboard_corner_candidate,841.0,1283.0,3.4183511161245406e-05
339,roi_restricted_checkerboard_corner_candidate,1353.0,1533.0,3.417341213207692e-05
340,roi_restricted_checkerboard_corner_candidate,818.0,1405.0,3.41543709510006e-05
341,roi_restricted_checkerboard_corner_candidate,1334.0,1279.0,3.4038570447592065e-05
342,roi_restricted_checkerboard_corner_candidate,1103.0,1474.0,3.396696047275327e-05
343,roi_restricted_checkerboard_corner_candidate,908.0,1356.0,3.394732266315259e-05
344,roi_restricted_checkerboard_corner_candidate,1097.0,1373.0,3.393195220269263e-05
345,roi_restricted_checkerboard_corner_candidate,841.0,1429.0,3.387111792108044e-05
346,roi_restricted_checkerboard_corner_candidate,1434.0,1440.0,3.380365524208173e-05
347,roi_restricted_checkerboard_corner_candidate,818.0,1453.0,3.380020643817261e-05
348,roi_restricted_checkerboard_corner_candidate,1074.0,1592.0,3.379647750989534e-05
349,roi_restricted_checkerboard_corner_candidate,1016.0,1523.0,3.37385390594136e-05
350,roi_restricted_checkerboard_corner_candidate,1333.0,1372.0,3.373645813553594e-05
351,roi_restricted_checkerboard_corner_candidate,1139.0,1426.0,3.372607898199931e-05
352,roi_restricted_checkerboard_corner_candidate,1124.0,1544.0,3.372357241460122e-05
353,roi_restricted_checkerboard_corner_candidate,996.0,1260.0,3.367399767739698e-05
354,roi_restricted_checkerboard_corner_candidate,1096.0,1568.0,3.364364602020942e-05
355,roi_restricted_checkerboard_corner_candidate,1454.0,1371.0,3.363611176609993e-05
356,roi_restricted_checkerboard_corner_candidate,988.0,1445.0,3.3587457437533885e-05
357,roi_restricted_checkerboard_corner_candidate,862.0,1711.0,3.3550706575624645e-05
358,roi_restricted_checkerboard_corner_candidate,1229.0,1629.0,3.354755972395651e-05
359,roi_restricted_checkerboard_corner_candidate,907.0,1549.0,3.3526550396345556e-05
360,roi_restricted_checkerboard_corner_candidate,818.0,1713.0,3.352317798999138e-05
361,roi_restricted_checkerboard_corner_candidate,1292.0,1309.0,3.350311817484908e-05
362,roi_restricted_checkerboard_corner_candidate,1374.0,1418.0,3.347514211782254e-05
363,roi_restricted_checkerboard_corner_candidate,1081.0,1451.0,3.343057323945686e-05
364,roi_restricted_checkerboard_corner_candidate,1102.0,1521.0,3.342112904647365e-05
365,roi_restricted_checkerboard_corner_candidate,1414.0,1371.0,3.3417923987144604e-05
366,roi_restricted_checkerboard_corner_candidate,1251.0,1279.0,3.341776391607709e-05
367,roi_restricted_checkerboard_corner_candidate,1082.0,1261.0,3.341565388836898e-05
368,roi_restricted_checkerboard_corner_candidate,1208.0,1560.0,3.33830903400667e-05
369,roi_restricted_checkerboard_corner_candidate,1231.0,1255.0,3.333386848680675e-05
370,roi_restricted_checkerboard_corner_candidate,1354.0,1349.0,3.332004780531861e-05
371,roi_restricted_checkerboard_corner_candidate,796.0,1641.0,3.3292395528405905e-05
372,roi_restricted_checkerboard_corner_candidate,1228.0,1675.0,3.3260810596402735e-05
373,roi_restricted_checkerboard_corner_candidate,819.0,1259.0,3.3211261325050145e-05
374,roi_restricted_checkerboard_corner_candidate,1414.0,1463.0,3.3193660783581436e-05
375,roi_restricted_checkerboard_corner_candidate,885.0,1687.0,3.316177389933728e-05
376,roi_restricted_checkerboard_corner_candidate,1117.0,1491.0,3.311603359179571e-05
377,roi_restricted_checkerboard_corner_candidate,1415.0,1280.0,3.3080043067457154e-05
378,roi_restricted_checkerboard_corner_candidate,1353.0,1395.0,3.305009158793837e-05
379,roi_restricted_checkerboard_corner_candidate,908.0,1260.0,3.3042440918507054e-05
380,roi_restricted_checkerboard_corner_candidate,1374.0,1371.0,3.3033244108082727e-05
381,roi_restricted_checkerboard_corner_candidate,1270.0,1581.0,3.3014919608831406e-05
382,roi_restricted_checkerboard_corner_candidate,1290.0,1696.0,3.301165270386264e-05
383,roi_restricted_checkerboard_corner_candidate,1038.0,1594.0,3.2998919778037816e-05
384,roi_restricted_checkerboard_corner_candidate,945.0,1548.0,3.299890158814378e-05
385,roi_restricted_checkerboard_corner_candidate,1165.0,1701.0,3.29961403622292e-05
386,roi_restricted_checkerboard_corner_candidate,975.0,1152.0,3.293023110018112e-05
387,roi_restricted_checkerboard_corner_candidate,864.0,1259.0,3.290763561381027e-05
388,roi_restricted_checkerboard_corner_candidate,1311.0,1580.0,3.290310996817425e-05
389,roi_restricted_checkerboard_corner_candidate,842.0,1235.0,3.288797597633675e-05
390,roi_restricted_checkerboard_corner_candidate,796.0,1690.0,3.288614971097559e-05
391,roi_restricted_checkerboard_corner_candidate,1032.0,1546.0,3.287705112597905e-05
392,roi_restricted_checkerboard_corner_candidate,1503.0,1234.0,3.2868389098439366e-05
393,roi_restricted_checkerboard_corner_candidate,1394.0,1302.0,3.28639434883371e-05
394,roi_restricted_checkerboard_corner_candidate,796.0,1738.0,3.283709520474076e-05
395,roi_restricted_checkerboard_corner_candidate,1393.0,1532.0,3.275990457041189e-05
396,roi_restricted_checkerboard_corner_candidate,1208.0,1653.0,3.273761831223965e-05
397,roi_restricted_checkerboard_corner_candidate,1286.0,1401.0,3.269962689955719e-05
398,roi_restricted_checkerboard_corner_candidate,1188.0,1285.0,3.262280370108783e-05
399,roi_restricted_checkerboard_corner_candidate,842.0,1204.0,3.261929305153899e-05
400,roi_restricted_checkerboard_corner_candidate,1394.0,1378.0,3.258999277022667e-05
401,roi_restricted_checkerboard_corner_candidate,1165.0,1748.0,3.252479655202478e-05
402,roi_restricted_checkerboard_corner_candidate,1373.0,1556.0,3.252009628340602e-05
403,roi_restricted_checkerboard_corner_candidate,1373.0,1464.0,3.251157977501862e-05
404,roi_restricted_checkerboard_corner_candidate,1395.0,1256.0,3.2508731237612665e-05
405,roi_restricted_checkerboard_corner_candidate,1161.0,1308.0,3.250868758186698e-05
406,roi_restricted_checkerboard_corner_candidate,1147.0,1208.0,3.250552617828362e-05
407,roi_restricted_checkerboard_corner_candidate,1210.0,1262.0,3.2497224310645834e-05
408,roi_restricted_checkerboard_corner_candidate,1081.0,1640.0,3.249568180763163e-05
409,roi_restricted_checkerboard_corner_candidate,1060.0,1522.0,3.2479572837473825e-05
410,roi_restricted_checkerboard_corner_candidate,818.0,1502.0,3.2475571060786024e-05
