source_candidate_index,image_lattice_col_index_0_to_49,image_lattice_row_index_0_to_49,raw_x_px,raw_y_px,detector_response,projective_cell_residual_px,correspondence_source,full_refined_fit_inlier,full_refined_fit_residual_px,heldout_block,train_only_prediction_x_px,train_only_prediction_y_px,train_only_residual_px
1235,44,11,1366.8905533711084,1500.4706234897697,0.15515121817588806,0.42233631835491164,projective_2d_nearest_cell_reassignment,True,0.42233631835491164,False,1366.8783656498995,1500.8742644090714,0.40382487823690416
1539,45,11,1366.7487160381554,1516.6978739604924,0.14826653897762299,0.6645541209249164,projective_2d_nearest_cell_reassignment,True,0.6645541209249164,False,1366.8343926373816,1517.3376216170425,0.6454591727725874
1037,46,11,1366.4920519866855,1533.3553726891917,0.15970002114772797,0.5555106617653366,projective_2d_nearest_cell_reassignment,True,0.5555106617653366,False,1366.7904136781578,1533.8032052530923,0.5381205294616265
1407,49,11,1366.2457714643867,1584.3575374902262,0.15097123384475708,1.195972084871696,projective_2d_nearest_cell_reassignment,True,1.195972084871696,False,1366.6584411081833,1583.213319247011,1.2163599890729626
124,0,12,1354.5662539699877,777.4727074931624,0.1846570074558258,0.5944800351918312,projective_2d_nearest_cell_reassignment,True,0.5944800351918312,False,1354.3584794497604,777.9336965210671,0.5056492214017624
1115,1,12,1354.3331810875525,794.6764616404222,0.1579788625240326,0.2753014080759138,projective_2d_nearest_cell_reassignment,True,0.2753014080759138,False,1354.3137278111533,794.3233125790111,0.353684449104234
958,2,12,1354.634708517457,810.4199744063645,0.16154411435127258,0.5406257699553602,projective_2d_nearest_cell_reassignment,True,0.5406257699553602,False,1354.2689701297088,810.7151417354171,0.4699875747429
1536,3,12,1354.1535944018797,826.6242016729333,0.14838945865631104,0.5614615526894634,projective_2d_nearest_cell_reassignment,True,0.5614615526894634,False,1354.2242064042032,827.1091844385688,0.49009625364375403
1114,4,12,1354.0807882461252,843.2559538136408,0.1579788625240326,0.32928095724608447,projective_2d_nearest_cell_reassignment,True,0.32928095724608447,False,1354.1794366334118,843.5054411368717,0.26828236760396906
1034,5,12,1354.1156531439626,860.774769345289,0.15970003604888916,0.8028968206953068,projective_2d_nearest_cell_reassignment,True,0.8028968206953068,True,1354.13466081611,859.9039122788516,0.871064476238303
1446,6,12,1354.0370729501276,875.58480092371,0.1501106470823288,0.7851825723256095,projective_2d_nearest_cell_reassignment,True,0.7851825723256095,True,1354.089878951073,876.3045983131565,0.7217317753777043
1148,7,12,1354.0590482928467,893.0188559334134,0.1573641449213028,0.2521981806131908,projective_2d_nearest_cell_reassignment,True,0.2521981806131908,True,1354.045091037075,892.7074996885542,0.311668920814226
1561,8,12,1354.0358251856528,910.4115118616932,0.14752890169620514,1.2414148307744113,projective_2d_nearest_cell_reassignment,True,1.2414148307744113,True,1354.000297072891,909.1126168539353,1.2993808094530208
913,9,12,1354.4144843245774,925.572394685146,0.1625276505947113,0.4797832756056848,projective_2d_nearest_cell_reassignment,True,0.4797832756056848,True,1353.9554970572942,925.5199502583105,0.46197373240716055
1322,12,12,1353.5575243408007,974.2447419019412,0.15306121110916138,0.6097337481602298,projective_2d_nearest_cell_reassignment,True,0.6097337481602298,False,1353.8210606897644,974.755252397333,0.5745192539248266
1355,13,12,1352.9453419372883,990.9585523643062,0.1522006392478943,0.8528246722204041,projective_2d_nearest_cell_reassignment,True,0.8528246722204041,False,1353.776236456251,991.1714552502236,0.8577373376938225
1147,14,12,1353.943600617596,1008.4443017075988,0.1573641449213028,0.8431653805967615,projective_2d_nearest_cell_reassignment,True,0.8431653805967615,False,1353.7314061651905,1007.5898765889849,0.880379900355573
1011,15,12,1353.8197628112148,1024.646245050552,0.160437673330307,0.6134609568465565,projective_2d_nearest_cell_reassignment,True,0.6134609568465565,False,1353.686569815354,1024.0105168633563,0.649531140239905
910,16,12,1353.6927982675697,1039.5268935942076,0.1625276654958725,0.9476227908034474,projective_2d_nearest_cell_reassignment,True,0.9476227908034474,False,1353.6417274055138,1040.4333765231993,0.9079204444797946
1005,17,12,1352.8926940422652,1057.1663287813376,0.16056060791015625,0.7401107536411172,projective_2d_nearest_cell_reassignment,True,0.7401107536411172,False,1353.5968789344413,1056.858456018497,0.7685453795763039
1429,18,12,1353.6593619067535,1072.6230264297012,0.15047946572303772,0.7081111163025678,projective_2d_nearest_cell_reassignment,True,0.7081111163025678,False,1353.5520244009072,1073.2857557993536,0.6713654426325564
1434,19,12,1353.344185185773,1088.828270232641,0.15035653114318848,0.9318622352440898,projective_2d_nearest_cell_reassignment,True,0.9318622352440898,False,1353.5071638036818,1089.7152763159954,0.9018546566954194
1553,20,12,1353.2231463134353,1107.3109084317084,0.14777478575706482,1.1549682792868894,projective_2d_nearest_cell_reassignment,True,1.1549682792868894,False,1353.4622971415365,1106.1470180187703,1.1882062160714366
999,21,12,1352.6974482321016,1122.5917435764684,0.1606835424900055,0.7072999087321421,projective_2d_nearest_cell_reassignment,True,0.7072999087321421,False,1353.41742441324,1122.5809813581484,0.720056613572775
983,22,12,1352.6285673944785,1138.8977915825797,0.16092944145202637,0.7463971295131892,projective_2d_nearest_cell_reassignment,True,0.7463971295131892,False,1353.3725456175632,1139.017166784721,0.7534945489587461
1095,23,12,1353.4317174546943,1156.405035438373,0.15834768116474152,0.9301394235296607,projective_2d_nearest_cell_reassignment,True,0.9301394235296607,False,1353.3276607532744,1155.4555747492013,0.9551457466757638
1594,24,12,1353.628679752352,1171.2985129098133,0.14691418409347534,0.7178865397522679,projective_2d_nearest_cell_reassignment,True,0.7178865397522679,False,1353.2827698191434,1171.8962057024253,0.6905724844160851
1302,25,12,1353.5086425333095,1188.9168402881216,0.15355297923088074,0.6210578966776553,projective_2d_nearest_cell_reassignment,True,0.6210578966776553,False,1353.2378728139383,1188.3390600953499,0.6380800828170078
1144,27,12,1352.650603529939,1221.04246181751,0.157364159822464,0.5319907833190404,projective_2d_nearest_cell_reassignment,True,0.5319907833190404,False,1353.1480605853797,1221.2314410047395,0.5321434536040517
1216,29,12,1353.3839850713769,1254.4093547829768,0.15564298629760742,0.4207537018895168,projective_2d_nearest_cell_reassignment,True,0.4207537018895168,False,1353.058224057741,1254.1327210874692,0.42737154736279415
1077,30,12,1352.454430145538,1270.7544936272163,0.15871649980545044,0.5714427528122348,projective_2d_nearest_cell_reassignment,True,0.5714427528122348,True,1353.013296678685,1270.5866994475268,0.5835123722847994
1600,31,12,1352.9439608437012,1286.5864767879098,0.14666831493377686,0.4754659900618881,projective_2d_nearest_cell_reassignment,True,0.4754659900618881,True,1352.96836322116,1287.0429039555913,0.45707902535935324
512,32,12,1352.4875873364147,1304.6745486328248,0.17113350331783295,1.2325135228564748,projective_2d_nearest_cell_reassignment,True,1.2325135228564748,True,1352.9234236839327,1303.5013350634756,1.2515523964752282
580,33,12,1352.5230618400767,1319.461743003713,0.16965822875499725,0.6253457671386867,projective_2d_nearest_cell_reassignment,True,0.6253457671386867,True,1352.8784780657684,1319.9619932231133,0.6136537912331729
1567,34,12,1352.8456235310903,1336.3647608523297,0.1474059522151947,0.07930167557391544,projective_2d_nearest_cell_reassignment,True,0.07930167557391544,True,1352.8335263654337,1336.4248788865614,0.06132307442391743
1441,35,12,1352.9454985760865,1352.5250502521976,0.1501106470823288,0.41458758417316083,projective_2d_nearest_cell_reassignment,True,0.41458758417316083,False,1352.7885685816932,1352.8899925059986,0.3972529065339189
1295,36,12,1353.2517783488113,1369.1876078431897,0.15367592871189117,0.5443806384408412,projective_2d_nearest_cell_reassignment,True,0.5443806384408412,False,1352.7436047133122,1369.3573345337265,0.5357682272186469
860,37,12,1353.251636847815,1386.822143258758,0.16338825225830078,1.1248646963309137,projective_2d_nearest_cell_reassignment,True,1.1248646963309137,False,1352.6986347590553,1385.826905422169,1.1385559545103674
1332,38,12,1352.7290412956634,1402.1838319736119,0.15269240736961365,0.15298654721198912,projective_2d_nearest_cell_reassignment,True,0.15298654721198912,False,1352.6536587176868,1402.298705623872,0.13739901231983587
1367,39,12,1352.593303952324,1420.3134077471911,0.15183182060718536,1.5233500084262075,projective_2d_nearest_cell_reassignment,True,1.5233500084262075,False,1352.6086765879706,1418.7727355915044,1.5407488469036892
1353,40,12,1353.0295931302746,1435.686491502911,0.1522006392478943,0.627542435301286,projective_2d_nearest_cell_reassignment,True,0.627542435301286,False,1352.5636883686707,1435.2489957778582,0.6391163871507552
1161,41,12,1352.305521070994,1451.435703379659,0.15699532628059387,0.3761763516719479,projective_2d_nearest_cell_reassignment,True,0.3761763516719479,False,1352.5186940585502,1451.7274866358466,0.3613588122837649
1016,42,12,1352.4405799767994,1467.6557694695007,0.16019178926944733,0.5720293831683455,projective_2d_nearest_cell_reassignment,True,0.5720293831683455,False,1352.473693656372,1468.2082086185062,0.5534306904471247
1451,43,12,1352.9865253647727,1485.2025691587266,0.14998771250247955,0.7428908702732777,projective_2d_nearest_cell_reassignment,True,0.7428908702732777,False,1352.4286871608988,1484.6911621789968,0.7567830340445075
1472,44,12,1352.3107771541477,1500.5370673481239,0.14961887896060944,0.6634265334215989,projective_2d_nearest_cell_reassignment,True,0.6634265334215989,False,1352.3836745708932,1501.1763477706002,0.643423260326861
1480,45,12,1353.0585035395093,1517.2065580612093,0.149495929479599,0.8617934815592043,projective_2d_nearest_cell_reassignment,True,0.8617934815592043,False,1352.3386558851169,1517.6637658467214,0.8527717189653615
1379,46,12,1352.167073226129,1535.241116138414,0.15158593654632568,1.0739664248504635,projective_2d_nearest_cell_reassignment,True,1.0739664248504635,False,1352.2936311023316,1534.1534168608875,1.095037266197213
1583,47,12,1352.9909483115887,1550.725707284548,0.14716006815433502,0.7405956348935012,projective_2d_nearest_cell_reassignment,True,0.7405956348935012,False,1352.2486002212984,1550.6453012667496,0.7466899054198209
1031,48,12,1351.9581807259517,1568.2915357466547,0.1598229557275772,1.15573513263065,projective_2d_nearest_cell_reassignment,True,1.15573513263065,False,1352.2035632407787,1567.1394195180806,1.1779577168671427
1202,49,12,1352.073260614959,1582.6679882979522,0.1558888554573059,0.996880059439805,projective_2d_nearest_cell_reassignment,True,0.996880059439805,False,1352.1585201595333,1583.6357720687772,0.9715320977781828
1102,0,13,1339.8620495701152,777.2761059756175,0.15834766626358032,0.02203803050763406,projective_2d_nearest_cell_reassignment,True,0.02203803050763406,False,1339.8675190861838,777.1813291766088,0.09493448918263687
1189,1,13,1340.9762801850072,794.1426507883033,0.15638060867786407,1.267201742973741,projective_2d_nearest_cell_reassignment,True,1.267201742973741,False,1339.821722477349,793.5947908009,1.2779491641338034
1601,2,13,1340.0379918794706,812.2289066774795,0.14666831493377686,2.1629982373288965,projective_2d_nearest_cell_reassignment,True,2.1629982373288965,False,1339.7759196755576,810.0104719751936,2.2338608659381887
1467,3,13,1339.8151428033198,826.7571384243347,0.14974182844161987,0.278906530534009,projective_2d_nearest_cell_reassignment,True,0.278906530534009,False,1339.7301106795528,826.428373149736,0.33958366841513804
1199,4,13,1340.0128921017763,844.2989547100378,0.15601179003715515,1.4262714827412504,projective_2d_nearest_cell_reassignment,True,1.4262714827412504,False,1339.6842954880779,842.8484947748952,1.487215437651158
1576,5,13,1338.913698127416,858.9847834537524,0.14728301763534546,0.787371754983969,projective_2d_nearest_cell_reassignment,True,0.787371754983969,True,1339.638474099876,859.2708373011616,0.7791835559565227
835,6,13,1339.7742860356282,876.6028503862572,0.16400295495986938,0.8695928864626148,projective_2d_nearest_cell_reassignment,True,0.8695928864626148,True,1339.59264651369,875.695401179147,0.9254496093331246
1364,7,13,1339.723208780736,891.4256348337781,0.15183183550834656,0.7796907689773773,projective_2d_nearest_cell_reassignment,True,0.7796907689773773,True,1339.546812728262,892.1221868595851,0.7185403899463788
1277,8,13,1339.9002520464544,907.6353257053808,0.15416769683361053,1.0571984538411188,projective_2d_nearest_cell_reassignment,True,1.0571984538411188,True,1339.5009727423344,908.551194793332,0.99911968700612
754,9,13,1338.9467393016375,925.2052261693719,0.1656011939048767,0.5197319722649832,projective_2d_nearest_cell_reassignment,True,0.5197319722649832,True,1339.4551265546486,924.9824254313653,0.5550655527777112
597,11,13,1339.7370603608488,958.5932774225007,0.16928941011428833,0.795966755671837,projective_2d_nearest_cell_reassignment,True,0.795966755671837,False,1339.3634155689679,957.8515566248129,0.830518014387597
928,12,13,1338.8402038564832,974.284651261123,0.16215883195400238,0.4646458503225668,projective_2d_nearest_cell_reassignment,True,0.4646458503225668,False,1339.3175507684548,974.289458082793,0.4773711133943873
1509,13,13,1339.1941574041034,990.3137409126657,0.14900417625904083,0.4630034594105161,projective_2d_nearest_cell_reassignment,True,0.4630034594105161,False,1339.2716797611463,990.7295840501916,0.4230073650291464
964,14,13,1338.7002727384183,1006.8730683131192,0.16142119467258453,0.6138065435450952,projective_2d_nearest_cell_reassignment,True,0.6138065435450952,False,1339.2258025457836,1007.171934978597,0.6045683271254055
1112,15,13,1339.1142111029485,1022.6837937904121,0.1579788625240326,0.9726511503788121,projective_2d_nearest_cell_reassignment,True,0.9726511503788121,False,1339.1799191211057,1023.61651131972,0.935029161645946
1463,16,13,1339.2052807579812,1041.1780535176997,0.14986476302146912,1.0815135029238592,projective_2d_nearest_cell_reassignment,True,1.0815135029238592,False,1339.1340294858517,1040.0633135253934,1.1170147690282417
297,17,13,1339.147519221147,1055.601146134509,0.1770346760749817,0.9484987939508416,projective_2d_nearest_cell_reassignment,True,0.9484987939508416,False,1339.088133638761,1056.5123420475722,0.9131290376384142
1225,18,13,1339.067632466106,1074.3009214510842,0.15539710223674774,1.305087861474195,projective_2d_nearest_cell_reassignment,True,1.305087861474195,False,1339.042231578572,1072.9635973383347,1.3375653208829235
1156,19,13,1339.1295502921319,1088.5556447722836,0.15724119544029236,0.9040791803778967,projective_2d_nearest_cell_reassignment,True,0.9040791803778967,False,1338.996323304023,1089.4170798498799,0.8716764441430624
1300,21,13,1339.373910631806,1122.4425106742592,0.15355299413204193,0.48661354765591686,projective_2d_nearest_cell_reassignment,True,0.48661354765591686,False,1338.9044881067964,1122.3307283447332,0.48254823197337604
1141,22,13,1338.99299745851,1140.2864887499202,0.15748707950115204,1.4761106882965802,projective_2d_nearest_cell_reassignment,True,1.4761106882965802,False,1338.858561181594,1138.7908952330533,1.501623481517643
797,23,13,1338.8594161201083,1154.5901683467173,0.16474059224128723,0.6905408033680109,projective_2d_nearest_cell_reassignment,True,0.6905408033680109,False,1338.8126280369809,1155.2532911521816,0.6647713741201998
367,24,13,1339.2805712678478,1171.199349267262,0.17482173442840576,0.7528608794721703,projective_2d_nearest_cell_reassignment,True,0.7528608794721703,False,1338.7666886716943,1171.717916554931,0.7300598293768665
844,25,13,1338.7063411402282,1187.5432005215105,0.1637570559978485,0.6644761542775113,projective_2d_nearest_cell_reassignment,True,0.6644761542775113,False,1338.72074308447,1188.1847718942365,0.6417329992290651
1296,26,13,1338.8465290076133,1205.5972267355755,0.15367592871189117,0.9386540427808514,projective_2d_nearest_cell_reassignment,True,0.9386540427808514,False,1338.6747912740445,1204.6538576231562,0.958873887118698
1276,27,13,1339.1329380967359,1221.601487422333,0.15416769683361053,0.6839692066395957,projective_2d_nearest_cell_reassignment,True,0.6839692066395957,False,1338.6288332391528,1221.1251741948709,0.6935387502471587
942,28,13,1339.1824388295681,1237.8986205644185,0.16179001331329346,0.6667394962668266,projective_2d_nearest_cell_reassignment,True,0.6667394962668266,False,1338.5828689785299,1237.5987220626844,0.6703902726147004
1010,30,13,1339.2420491558264,1270.7552411347738,0.160437673330307,0.7776082116889096,projective_2d_nearest_cell_reassignment,True,0.7776082116889096,True,1338.4909217750312,1270.552513500435,0.7780043932426389
1215,31,13,1338.3856208054046,1287.1242790816937,0.15564298629760742,0.09181811769917801,projective_2d_nearest_cell_reassignment,True,0.09181811769917801,True,1338.4449388296237,1287.0327579775937,0.10906301157089802
634,32,13,1338.344507991462,1302.785287331584,0.16842880845069885,0.7496799825850012,projective_2d_nearest_cell_reassignment,True,0.7496799825850012,True,1338.3989496534227,1303.5152355652942,0.73197562695338
1038,33,13,1339.1611140683265,1320.86111727291,0.15970002114772797,1.1699591684110933,projective_2d_nearest_cell_reassignment,True,1.1699591684110933,True,1338.3529542451615,1319.999946717454,1.180989849813487
889,34,13,1338.2182763638918,1338.2259531801044,0.16289648413658142,1.7237373354985546,projective_2d_nearest_cell_reassignment,True,1.7237373354985546,True,1338.3069526035738,1336.4868918881143,1.7413206633995784
1204,35,13,1338.1752973213652,1354.3843377591631,0.1558888554573059,1.3933950337872512,projective_2d_nearest_cell_reassignment,True,1.3933950337872512,False,1338.2609447273917,1352.9760715314392,1.4108682597276658
997,38,13,1338.1285709427232,1404.2759067112192,0.1606835424900055,1.8011072733282754,projective_2d_nearest_cell_reassignment,True,1.8011072733282754,False,1338.1228836786042,1402.4570218408917,1.8188937617353254
1343,39,13,1338.0337701640108,1418.6174195963647,0.15244652330875397,0.3585601786352825,projective_2d_nearest_cell_reassignment,True,0.3585601786352825,False,1338.0768508513672,1418.9551439189806,0.3404609576875156
1059,40,13,1338.0072706442695,1434.7862743056119,0.15908531844615936,0.6882310772578987,projective_2d_nearest_cell_reassignment,True,0.6882310772578987,False,1338.0308117831948,1435.4555027424028,0.669642356658802
1044,41,13,1337.6004733892637,1451.9969928728126,0.1594541370868683,0.3870421328558256,projective_2d_nearest_cell_reassignment,True,0.3870421328558256,False,1337.984766472818,1451.9580987660615,0.38625629523357585
1306,42,13,1338.421123946709,1468.2177717456973,0.1534300446510315,0.5478471894490836,projective_2d_nearest_cell_reassignment,True,0.5478471894490836,False,1337.9387149189668,1468.4629324449838,0.5411305189341268
1324,43,13,1337.858063069103,1486.3253518722756,0.15293827652931213,1.3354413899256694,projective_2d_nearest_cell_reassignment,True,1.3354413899256694,False,1337.8926571203717,1484.97000423432,1.3557890573740454
929,45,13,1338.2692656055194,1517.9572815984764,0.16203589737415314,0.46742572457976367,projective_2d_nearest_cell_reassignment,True,0.46742572457976367,False,1337.8005227838678,1517.990863965452,0.469944260760382
1197,47,13,1337.767173145512,1552.2962683701494,0.15601179003715515,1.2522746163505605,projective_2d_nearest_cell_reassignment,True,1.2522746163505605,False,1337.7083634531398,1551.0206816031293,1.276941729333648
1153,48,13,1337.6805970193445,1566.6525186017798,0.15724121034145355,0.9121942882003669,projective_2d_nearest_cell_reassignment,True,0.9121942882003669,False,1337.6622744117628,1567.5389507761104,0.8866215188213383
807,49,13,1338.091383807158,1583.902527785518,0.16449472308158875,0.5029797453470108,projective_2d_nearest_cell_reassignment,True,0.5029797453470108,False,1337.616179118015,1584.059460793001,0.5004472653749423
500,0,14,1325.4548799935076,775.7087766368622,0.17150232195854187,0.8070451134495324,projective_2d_nearest_cell_reassignment,True,0.8070451134495324,False,1325.3342435869931,776.4267648399971,0.7280523349440695
1488,1,14,1325.6174784611271,793.4343520301255,0.14937300980091095,0.6068319566471466,projective_2d_nearest_cell_reassignment,True,0.6068319566471466,False,1325.2873960912339,792.8641415181702,0.658858405773745
966,2,14,1325.6517123671024,810.5240441742706,0.16142117977142334,1.2275920168505765,projective_2d_nearest_cell_reassignment,True,1.2275920168505765,False,1325.2405422511583,809.3037442261382,1.2877083628125343
1039,3,14,1325.6443207846128,825.3730807948958,0.15970000624656677,0.6419135423833918,projective_2d_nearest_cell_reassignment,True,0.6419135423833918,False,1325.1936820654769,825.7455734161213,0.5846588817864947
988,4,14,1325.1560685373781,844.1595520147756,0.16080650687217712,1.9063164949642994,projective_2d_nearest_cell_reassignment,True,1.9063164949642994,False,1325.1468155329012,842.1896295404624,1.9699442055286909
746,5,14,1325.2871147366477,860.2387910883774,0.165847048163414,1.5554649088979557,projective_2d_nearest_cell_reassignment,True,1.5554649088979557,True,1325.0999426521414,858.6359130516267,1.613769311244983
335,6,14,1324.6103337553645,875.3678504643372,0.17592820525169373,0.4830290709169124,projective_2d_nearest_cell_reassignment,True,0.4830290709169124,True,1325.0530634219072,875.0844244022026,0.5256804070288917
650,7,14,1325.5310414049302,891.1501941170108,0.16818293929100037,0.6964891124826315,projective_2d_nearest_cell_reassignment,True,0.6964891124826315,True,1325.0061778409088,891.5351640449002,0.6509098295589371
1589,8,14,1325.5643173936803,908.6974081238185,0.14703713357448578,0.9029898524392915,projective_2d_nearest_cell_reassignment,True,0.9029898524392915,True,1324.9592859078555,907.9881324325532,0.9322741576699456
448,9,14,1324.5028227426928,924.9474180056701,0.17285467684268951,0.6025065725506314,projective_2d_nearest_cell_reassignment,True,0.6025065725506314,True,1324.9123876214562,924.4433300181172,0.6494983364964063
677,10,14,1325.334615947227,941.2266701500537,0.16756822168827057,0.5571975942467678,projective_2d_nearest_cell_reassignment,True,0.5571975942467678,False,1324.8654829804198,940.9007572546714,0.5712310880210841
1232,11,14,1324.4114672874257,958.4624297805284,0.1552741527557373,1.1283836258955748,projective_2d_nearest_cell_reassignment,True,1.1283836258955748,False,1324.8185719834544,957.3604145954168,1.17480709128991
360,12,14,1324.287439009183,973.1678922549785,0.17506760358810425,0.8416848614895146,projective_2d_nearest_cell_reassignment,True,0.8416848614895146,False,1324.7716546292684,973.8223024936782,0.8140746447653173
867,13,14,1324.8295929862993,989.5475785508713,0.16326531767845154,0.7877684480438856,projective_2d_nearest_cell_reassignment,True,0.7877684480438856,False,1324.724730916569,990.2864214029025,0.7462471532044606
1344,14,14,1325.3000210010475,1006.696866497899,0.15244652330875397,0.6402412294297399,projective_2d_nearest_cell_reassignment,True,0.6402412294297399,False,1324.6778008440638,1006.75277177666,0.6247265993618606
1464,15,14,1324.717031259337,1022.5072918128267,0.14986476302146912,0.7564230209594239,projective_2d_nearest_cell_reassignment,True,0.7564230209594239,False,1324.6308644104595,1023.2213540686437,0.719242400743975
931,16,14,1324.3493295617227,1039.1721158867367,0.16203589737415314,0.5981041996091891,projective_2d_nearest_cell_reassignment,True,0.5981041996091891,False,1324.5839216144627,1039.6921687326699,0.570515901419013
808,17,14,1324.5852914581271,1055.3683705153792,0.16449472308158875,0.8313105643710055,projective_2d_nearest_cell_reassignment,True,0.8313105643710055,False,1324.5369724547802,1056.1652162226776,0.7983093431273084
242,18,14,1324.2575571924808,1071.5474384240756,0.17875584959983826,1.1458616960102852,projective_2d_nearest_cell_reassignment,True,1.1458616960102852,False,1324.4900169301172,1072.640496992729,1.1175037199617746
1262,19,14,1324.3076486670811,1088.9611758379506,0.15453651547431946,0.22532003937013384,projective_2d_nearest_cell_reassignment,True,0.22532003937013384,False,1324.4430550391796,1089.1180114970093,0.2072011330984077
1261,20,14,1324.2048877707562,1105.2229247357543,0.15453651547431946,0.4423790789707377,projective_2d_nearest_cell_reassignment,True,0.4423790789707377,False,1324.3960867806725,1105.5977601898273,0.42078341105979844
1064,21,14,1324.5916287207472,1121.901832014492,0.15896238386631012,0.3225126626162685,projective_2d_nearest_cell_reassignment,True,0.3225126626162685,False,1324.349112153301,1122.0797435256147,0.3007769792985019
1030,22,14,1324.3478062058493,1137.6853515206346,0.1598229706287384,0.9051244776988704,projective_2d_nearest_cell_reassignment,True,0.9051244776988704,False,1324.302131155769,1138.5639619589263,0.8797968586411415
1128,23,14,1324.1506924895593,1156.2986699563003,0.15773296356201172,1.2283845891227907,projective_2d_nearest_cell_reassignment,True,1.2283845891227907,False,1324.255143786781,1155.0504159444404,1.2526165221709398
1194,24,14,1324.0192082633407,1171.2659528494628,0.1561347395181656,0.34818625318235197,projective_2d_nearest_cell_reassignment,True,0.34818625318235197,False,1324.2081500450413,1171.5391059369588,0.33213191066318476
757,25,14,1324.0442745995877,1187.4647834921454,0.16560117900371552,0.5976037905315225,projective_2d_nearest_cell_reassignment,True,0.5976037905315225,False,1324.1611499292521,1188.0300323914062,0.5772054753721939
1061,26,14,1323.9844873854506,1203.6018327379654,0.15908531844615936,0.9505518472574012,projective_2d_nearest_cell_reassignment,True,0.9505518472574012,False,1324.1141434381177,1204.5231957628312,0.9304410328349446
1503,27,14,1323.5654032857726,1220.5016120173284,0.14912712574005127,0.7324452657875863,projective_2d_nearest_cell_reassignment,True,0.7324452657875863,False,1324.0671305703404,1221.0185965064052,0.7204187879461026
1373,28,14,1324.0019697339155,1236.8063033848152,0.15183180570602417,0.7295260192139006,projective_2d_nearest_cell_reassignment,True,0.7295260192139006,False,1324.0201113246221,1237.5162350774242,0.7101634498367192
1470,29,14,1323.9513016537571,1253.5552352497807,0.14961889386177063,0.4801320465009191,projective_2d_nearest_cell_reassignment,True,0.4801320465009191,False,1323.9730856996655,1254.0161119313066,0.4613912225329249
1525,30,14,1323.8972515193657,1269.7006659385431,0.1486353576183319,0.8363960247355853,projective_2d_nearest_cell_reassignment,True,0.8363960247355853,True,1323.926053694172,1270.5182275235952,0.8180687688858789
1120,31,14,1323.917083602704,1288.4011627143036,0.15785592794418335,1.3611119785171308,projective_2d_nearest_cell_reassignment,True,1.3611119785171308,True,1323.879015306843,1287.0225823099559,1.379105915584944
1209,32,14,1323.8433318035843,1302.8565864547213,0.15576592087745667,0.6904819505597967,projective_2d_nearest_cell_reassignment,True,0.6904819505597967,True,1323.8319705363795,1303.5291767461786,0.6726862407951082
1482,33,14,1323.947001558244,1319.4576695612582,0.149495929479599,0.6196355831841254,projective_2d_nearest_cell_reassignment,True,0.6196355831841254,True,1323.7849193814818,1320.0380112881764,0.602550538981131
558,34,14,1323.7463095166204,1335.8299377733442,0.17002704739570618,0.7367649741014074,projective_2d_nearest_cell_reassignment,True,0.7367649741014074,True,1323.7378618408507,1336.5490863919872,0.7191982333974483
1585,35,14,1323.8951232409945,1354.4886623759523,0.14716006815433502,1.4232719686868869,projective_2d_nearest_cell_reassignment,True,1.4232719686868869,False,1323.6907979131854,1353.0624025137713,1.4408213053855705
1254,38,14,1323.5008475059499,1401.8467205864667,0.15478238463401794,0.7891234869011016,projective_2d_nearest_cell_reassignment,True,0.7891234869011016,False,1323.5495677949814,1402.615801550434,0.770622602640375
1107,39,14,1323.7370380387765,1420.5089538903862,0.15810179710388184,1.3717088103643695,projective_2d_nearest_cell_reassignment,True,1.3717088103643695,False,1323.5024783061735,1419.1380863082006,1.3907897742096755
1605,40,14,1323.6619838027757,1436.7557959440703,0.14654536545276642,1.092800760010314,projective_2d_nearest_cell_reassignment,True,1.092800760010314,False,1323.4553824238258,1435.6626143666044,1.1125331865139172
579,41,14,1322.8231854601165,1452.9254119085601,0.16965822875499725,0.9272495235993052,projective_2d_nearest_cell_reassignment,True,0.9272495235993052,False,1323.4082801466366,1452.18938618255,0.9402497867816064
1119,43,14,1323.2822618110285,1484.5498008172199,0.15785592794418335,0.7225271786106063,projective_2d_nearest_cell_reassignment,True,0.7225271786106063,False,1323.3140564025223,1485.2496629153056,0.7005839367165471
1106,44,14,1323.4822116562314,1501.3526945850167,0.15810179710388184,0.49922796489137333,projective_2d_nearest_cell_reassignment,True,0.49922796489137333,False,1323.2669349329913,1501.7831687465457,0.4813024738281328
1523,45,14,1323.2587295852406,1520.139951986495,0.1486353576183319,1.7975562999111752,projective_2d_nearest_cell_reassignment,True,1.7975562999111752,False,1323.219807063406,1518.3189201641878,1.821447737532153
1301,46,14,1323.1601743905762,1536.258544938371,0.15355297923088074,1.3768115194366763,projective_2d_nearest_cell_reassignment,True,1.3768115194366763,False,1323.1726727924627,1534.8569176257568,1.4016830360376935
1377,47,14,1323.1337622191948,1550.707895911328,0.15170887112617493,0.71550556592263,projective_2d_nearest_cell_reassignment,True,0.71550556592263,False,1323.125532118857,1551.3971615889036,0.689314811124269
1055,48,14,1323.1548933628478,1566.8565851848018,0.15908533334732056,1.1128037230076857,projective_2d_nearest_cell_reassignment,True,1.1128037230076857,False,1323.0783850412843,1567.9396525114014,1.085766253489223
1564,49,14,1323.030880206858,1583.536141234587,0.1474059522151947,0.9774136575249371,projective_2d_nearest_cell_reassignment,True,0.9774136575249371,False,1323.0312315584397,1584.4843908511493,0.9482496816549352
