part,layer_z,csv_path,rows_total,rows_schema_40,rows_bad_schema,command_x_min_mm,command_x_max_mm,command_y_min_mm,command_y_max_mm,xct_original_finite_count,xct_3x3x3_finite_count,xct_5x5x5_finite_count,xct_original_finite_fraction,xct_3x3x3_finite_fraction,xct_5x5x5_finite_fraction,xct_5x5x5_mean,xct_5x5x5_min,xct_5x5x5_max
part02,134,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0134.csv,3842,3842,0,-2.0,7.0,2.0,7.0,3842,3842,3842,1.0,1.0,1.0,0.5342644846434149,0.37528,0.59593
part02,135,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0135.csv,3939,3939,0,-2.0,7.0,2.0,7.0,3939,3939,3939,1.0,1.0,1.0,0.5349976846915461,0.37563,0.59169
part02,136,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0136.csv,3879,3879,0,-2.0,7.0,2.0,7.0,3879,3879,3879,1.0,1.0,1.0,0.5343138540861047,0.37457,0.59633
part02,137,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0137.csv,3968,3968,0,-2.0,7.0,2.0,7.0,3968,3968,3968,1.0,1.0,1.0,0.5348412172379033,0.37188,0.59747
part02,138,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0138.csv,3875,3875,0,-2.0,7.0,2.0,7.0,3875,3875,3875,1.0,1.0,1.0,0.5344139638709678,0.36874,0.59438
part02,139,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0139.csv,3967,3967,0,-2.0,7.0,2.0,7.0,3967,3967,3967,1.0,1.0,1.0,0.5349792992185531,0.36704,0.58983
part02,140,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0140.csv,3874,3874,0,-2.0,7.0,2.0,7.0,3874,3874,3874,1.0,1.0,1.0,0.5344131466184822,0.35639,0.59253
part02,141,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0141.csv,3999,3999,0,-2.0,7.0,2.0,7.0,3999,3999,3999,1.0,1.0,1.0,0.5350577544386097,0.35154,0.59266
part02,142,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0142.csv,3912,3912,0,-2.0,7.0,2.0,7.0,3912,3912,3912,1.0,1.0,1.0,0.5348586963190184,0.35287,0.59144
part02,143,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0143.csv,3999,3999,0,-2.0,7.0,2.0,7.0,3999,3999,3999,1.0,1.0,1.0,0.5357951712928232,0.35806,0.58767
part02,144,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0144.csv,3911,3911,0,-2.0,7.0,2.0,7.0,3911,3911,3911,1.0,1.0,1.0,0.5352873075939656,0.3646,0.58859
part02,145,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0145.csv,4033,4033,0,-2.0,7.0,2.0,7.0,4033,4033,4033,1.0,1.0,1.0,0.5361156112075379,0.36526,0.59278
part02,146,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0146.csv,3993,3993,0,-2.0,7.0,2.0,7.0,3993,3993,3993,1.0,1.0,1.0,0.5354128575006262,0.36211,0.59373
part02,147,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0147.csv,4037,4037,0,-2.0,7.0,2.0,7.0,4037,4037,4037,1.0,1.0,1.0,0.5364426901164231,0.36097,0.59312
part02,148,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0148.csv,3993,3993,0,-2.0,7.0,2.0,7.0,3993,3993,3993,1.0,1.0,1.0,0.5355132682193838,0.36128,0.59304
part02,149,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0149.csv,4064,4064,0,-2.0,7.0,2.0,7.0,4064,4064,4064,1.0,1.0,1.0,0.5364296948818899,0.36198,0.59435
part02,150,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0150.csv,4065,4065,0,-2.0,7.0,2.0,7.0,4065,4065,4065,1.0,1.0,1.0,0.5356196482164821,0.36111,0.58949
part02,151,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0151.csv,4129,4129,0,-2.0,7.0,2.0,7.0,4129,4129,4129,1.0,1.0,1.0,0.5362456236376847,0.35835,0.58709
part02,152,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0152.csv,4064,4064,0,-2.0,7.0,2.0,7.0,4064,4064,4064,1.0,1.0,1.0,0.5354488361220471,0.35618,0.59082
part02,153,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0153.csv,4159,4159,0,-2.0,7.0,2.0,7.0,4159,4159,4159,1.0,1.0,1.0,0.5360608583794181,0.35446,0.59138
part02,154,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0154.csv,4102,4102,0,-2.0,7.0,2.0,7.0,4102,4102,4102,1.0,1.0,1.0,0.5355836738176498,0.35398,0.58655
part02,155,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0155.csv,4160,4160,0,-2.0,7.0,2.0,7.0,4160,4160,4160,1.0,1.0,1.0,0.5363281634615384,0.35513,0.58499
part02,156,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0156.csv,4102,4102,0,-2.0,7.0,2.0,7.0,4102,4102,4102,1.0,1.0,1.0,0.535784709897611,0.35687,0.58737
part02,157,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0157.csv,4191,4191,0,-2.0,7.0,2.0,7.0,4191,4191,4191,1.0,1.0,1.0,0.5366767907420663,0.35804,0.58881
part02,158,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0158.csv,4143,4143,0,-2.0,7.0,2.0,7.0,4143,4143,4143,1.0,1.0,1.0,0.5361925681873039,0.35812,0.58495
part02,159,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0159.csv,4195,4195,0,-2.0,7.0,2.0,7.0,4195,4195,4195,1.0,1.0,1.0,0.5372124910607866,0.35719,0.58463
part02,160,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0160.csv,4143,4143,0,-2.0,7.0,2.0,7.0,4143,4143,4143,1.0,1.0,1.0,0.5363105696355298,0.35659,0.58499
part02,161,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0161.csv,4225,4225,0,-2.0,7.0,2.0,7.0,4225,4225,4225,1.0,1.0,1.0,0.5372421065088757,0.35799,0.5878
part02,162,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0162.csv,4177,4177,0,-2.0,7.0,2.0,7.0,4177,4177,4177,1.0,1.0,1.0,0.5366297677759158,0.36056,0.58668
part02,163,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0163.csv,4289,4289,0,-2.0,7.0,2.0,7.0,4289,4289,4289,1.0,1.0,1.0,0.537136246211238,0.35782,0.58438
part02,164,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0164.csv,4217,4217,0,-2.0,7.0,2.0,7.0,4217,4217,4217,1.0,1.0,1.0,0.5365646431112164,0.35647,0.58365
part02,165,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0165.csv,4320,4320,0,-2.0,7.0,2.0,7.0,4320,4320,4320,1.0,1.0,1.0,0.5372307013888888,0.35634,0.58611
part02,166,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0166.csv,4252,4252,0,-2.0,7.0,2.0,7.0,4252,4252,4252,1.0,1.0,1.0,0.5369733207902163,0.35683,0.58516
part02,167,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0167.csv,4319,4319,0,-2.0,7.0,2.0,7.0,4319,4319,4319,1.0,1.0,1.0,0.5378449849502199,0.35578,0.58386
part02,168,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0168.csv,4253,4253,0,-2.0,7.0,2.0,7.0,4253,4253,4253,1.0,1.0,1.0,0.5370928379967082,0.35055,0.58312
part02,169,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0169.csv,4352,4352,0,-2.0,7.0,2.0,7.0,4352,4352,4352,1.0,1.0,1.0,0.5379706571691177,0.34531,0.58424
part02,170,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0170.csv,4294,4294,0,-2.0,7.0,2.0,7.0,4294,4294,4294,1.0,1.0,1.0,0.5373245877969259,0.342,0.58543
part02,171,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0171.csv,4354,4354,0,-2.0,7.0,2.0,7.0,4354,4354,4354,1.0,1.0,1.0,0.5384048553054662,0.34227,0.58377
part02,172,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0172.csv,4334,4334,0,-2.0,7.0,2.0,7.0,4334,4334,4334,1.0,1.0,1.0,0.5375582464236272,0.34624,0.583
part02,173,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0173.csv,4449,4449,0,-2.0,7.0,2.0,7.0,4449,4449,4449,1.0,1.0,1.0,0.5384088154641493,0.35296,0.58661
part02,174,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0174.csv,4405,4405,0,-2.0,7.0,2.0,7.0,4405,4405,4405,1.0,1.0,1.0,0.538138154370034,0.36042,0.58822
part02,175,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0175.csv,4447,4447,0,-2.0,7.0,2.0,7.0,4447,4447,4447,1.0,1.0,1.0,0.5389550011243536,0.36121,0.58703
part02,176,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0176.csv,4403,4403,0,-2.0,7.0,2.0,7.0,4403,4403,4403,1.0,1.0,1.0,0.5383016784010901,0.36111,0.58701
part02,177,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0177.csv,4480,4480,0,-2.0,7.0,2.0,7.0,4480,4480,4480,1.0,1.0,1.0,0.539012919642857,0.35993,0.58331
part02,178,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0178.csv,4441,4441,0,-2.0,7.0,2.0,7.0,4441,4441,4441,1.0,1.0,1.0,0.5385130893942806,0.35954,0.58286
part02,179,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0179.csv,4543,4543,0,-2.0,7.0,2.0,7.0,4543,4543,4543,1.0,1.0,1.0,0.5391393242350869,0.36005,0.58164
part02,180,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0180.csv,4480,4480,0,-2.0,7.0,2.0,7.0,4480,4480,4480,1.0,1.0,1.0,0.5386480513392857,0.36035,0.58149
part02,181,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0181.csv,4577,4577,0,-2.0,7.0,2.0,7.0,4577,4577,4577,1.0,1.0,1.0,0.5391792025344111,0.35834,0.58383
part02,182,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0182.csv,4559,4559,0,-2.0,7.0,2.0,7.0,4559,4559,4559,1.0,1.0,1.0,0.5388258740951963,0.35808,0.58258
part02,183,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0183.csv,4580,4580,0,-2.0,7.0,2.0,7.0,4580,4580,4580,1.0,1.0,1.0,0.5395710633187774,0.35958,0.58683
part02,184,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0184.csv,4558,4558,0,-2.0,7.0,2.0,7.0,4558,4558,4558,1.0,1.0,1.0,0.5389487275120667,0.35999,0.58687
part02,185,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0185.csv,4670,4670,0,-2.0,7.0,2.0,7.0,4670,4670,4670,1.0,1.0,1.0,0.5394594218415417,0.35837,0.59105
part02,186,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0186.csv,4594,4594,0,-2.0,7.0,2.0,7.0,4594,4594,4594,1.0,1.0,1.0,0.5391321723987811,0.35679,0.58441
part02,187,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0187.csv,4673,4673,0,-2.0,7.0,2.0,7.0,4673,4673,4673,1.0,1.0,1.0,0.5399268050502888,0.35566,0.5907
part02,188,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0188.csv,4668,4668,0,-2.0,7.0,2.0,7.0,4668,4668,4668,1.0,1.0,1.0,0.539431647386461,0.35505,0.59016
part02,189,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0189.csv,4703,4703,0,-2.0,7.0,2.0,7.0,4703,4703,4703,1.0,1.0,1.0,0.5399617478205401,0.35515,0.58774
part02,190,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0190.csv,4668,4668,0,-2.0,7.0,2.0,7.0,4668,4668,4668,1.0,1.0,1.0,0.5396547986289632,0.35607,0.58625
part02,191,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0191.csv,4767,4767,0,-2.0,7.0,2.0,7.0,4767,4767,4767,1.0,1.0,1.0,0.5401679358086847,0.35755,0.58907
part02,192,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0192.csv,4707,4707,0,-2.0,7.0,2.0,7.0,4707,4707,4707,1.0,1.0,1.0,0.5396932079881027,0.35917,0.58888
part02,193,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0193.csv,4800,4800,0,-2.0,7.0,2.0,7.0,4800,4800,4800,1.0,1.0,1.0,0.5403026645833334,0.36061,0.5931
part02,194,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0194.csv,4784,4784,0,-2.0,7.0,2.0,7.0,4784,4784,4784,1.0,1.0,1.0,0.53997558319398,0.36064,0.59066
part02,195,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0195.csv,4868,4868,0,-2.0,7.0,2.0,7.0,4868,4868,4868,1.0,1.0,1.0,0.5402162736236648,0.35406,0.59392
part02,196,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0196.csv,4784,4784,0,-2.0,7.0,2.0,7.0,4784,4784,4784,1.0,1.0,1.0,0.5399623348662208,0.34846,0.59046
part02,197,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0197.csv,4897,4897,0,-2.0,7.0,2.0,7.0,4897,4897,4897,1.0,1.0,1.0,0.5403215785174598,0.34848,0.5922
part02,198,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0198.csv,4855,4855,0,-2.0,7.0,2.0,7.0,4855,4855,4855,1.0,1.0,1.0,0.5402512420185376,0.3508,0.59195
part02,199,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0199.csv,4960,4960,0,-2.0,7.0,2.0,7.0,4960,4960,4960,1.0,1.0,1.0,0.5404222520161291,0.35187,0.59498
part02,200,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0200.csv,4892,4892,0,-2.0,7.0,2.0,7.0,4892,4892,4892,1.0,1.0,1.0,0.5404010118560916,0.35246,0.59404
part02,201,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0201.csv,4993,4993,0,-2.0,7.0,2.0,7.0,4993,4993,4993,1.0,1.0,1.0,0.5405126697376328,0.35227,0.59658
part02,202,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0202.csv,4966,4966,0,-2.0,7.0,2.0,7.0,4966,4966,4966,1.0,1.0,1.0,0.5405941884816754,0.35111,0.59554
part02,203,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0203.csv,5055,5055,0,-2.0,7.0,2.0,7.0,5055,5055,5055,1.0,1.0,1.0,0.540728609297725,0.34882,0.59752
part02,204,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0204.csv,5003,5003,0,-2.0,7.0,2.0,7.0,5003,5003,5003,1.0,1.0,1.0,0.5408995822506496,0.34654,0.59709
part02,205,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0205.csv,5089,5089,0,-2.0,7.0,2.0,7.0,5089,5089,5089,1.0,1.0,1.0,0.541021216348988,0.34527,0.60146
part02,206,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0206.csv,5082,5082,0,-2.0,7.0,2.0,7.0,5082,5082,5082,1.0,1.0,1.0,0.5409992463597009,0.3459,0.60101
part02,207,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0207.csv,5155,5155,0,-2.0,7.0,2.0,7.0,5155,5155,5155,1.0,1.0,1.0,0.541319185257032,0.34926,0.59852
part02,208,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0208.csv,5120,5120,0,-2.0,7.0,2.0,7.0,5120,5120,5120,1.0,1.0,1.0,0.5411910839843751,0.35377,0.60042
part02,209,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0209.csv,5248,5248,0,-2.0,7.0,2.0,7.0,5248,5248,5248,1.0,1.0,1.0,0.5409686185213415,0.357,0.60269
part02,210,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0210.csv,5226,5226,0,-2.0,7.0,2.0,7.0,5226,5226,5226,1.0,1.0,1.0,0.5413560447761194,0.35874,0.60145
part02,211,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0211.csv,5312,5312,0,-2.0,7.0,2.0,7.0,5312,5312,5312,1.0,1.0,1.0,0.5409888968373494,0.35585,0.60493
part02,212,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0212.csv,5262,5262,0,-2.0,7.0,2.0,7.0,5262,5262,5262,1.0,1.0,1.0,0.5413400399087799,0.35353,0.60298
part02,213,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0213.csv,5343,5343,0,-2.0,7.0,2.0,7.0,5343,5343,5343,1.0,1.0,1.0,0.5410619820325661,0.35795,0.60309
part02,214,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0214.csv,5338,5338,0,-2.0,7.0,2.0,7.0,5338,5338,5338,1.0,1.0,1.0,0.5411982071937055,0.36529,0.60357
part02,215,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0215.csv,5408,5408,0,-2.0,7.0,2.0,7.0,5408,5408,5408,1.0,1.0,1.0,0.5412580288461538,0.36455,0.6078
part02,216,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0216.csv,5411,5411,0,-2.0,7.0,2.0,7.0,5411,5411,5411,1.0,1.0,1.0,0.5412699963038256,0.35301,0.60767
part02,217,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0217.csv,5504,5504,0,-2.0,7.0,2.0,7.0,5504,5504,5504,1.0,1.0,1.0,0.5409881795058139,0.34201,0.60963
part02,218,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0218.csv,5490,5490,0,-2.0,7.0,2.0,7.0,5490,5490,5490,1.0,1.0,1.0,0.5411525227686703,0.33899,0.61126
part02,219,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0219.csv,5636,5636,0,-2.0,7.0,2.0,7.0,5636,5636,5636,1.0,1.0,1.0,0.540518218594748,0.34071,0.61424
part02,220,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0220.csv,5600,5600,0,-2.0,7.0,2.0,7.0,5600,5600,5600,1.0,1.0,1.0,0.5408940607142857,0.34223,0.61222
part02,221,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0221.csv,5726,5726,0,-2.0,7.0,2.0,7.0,5726,5726,5726,1.0,1.0,1.0,0.5403982343695424,0.34424,0.61174
part02,222,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0222.csv,5707,5707,0,-2.0,7.0,2.0,7.0,5707,5707,5707,1.0,1.0,1.0,0.5407811354476958,0.3468,0.61518
part02,223,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0223.csv,5856,5856,0,-2.0,7.0,2.0,7.0,5856,5856,5856,1.0,1.0,1.0,0.540102194330601,0.34867,0.61919
part02,224,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0224.csv,5818,5818,0,-2.0,7.0,2.0,7.0,5818,5818,5818,1.0,1.0,1.0,0.5406516861464421,0.34871,0.61611
part02,225,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0225.csv,6015,6015,0,-2.0,7.0,2.0,7.0,6015,6015,6015,1.0,1.0,1.0,0.5399060814630091,0.34909,0.6161
part02,226,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0226.csv,6119,6119,0,-2.0,7.0,2.0,7.0,6119,6119,6119,1.0,1.0,1.0,0.5399380846543553,0.34986,0.61745
part02,227,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0227.csv,6171,6171,0,-2.0,7.0,2.0,7.0,6171,6171,6171,1.0,1.0,1.0,0.5400787425052666,0.3493,0.61725
part02,228,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0228.csv,6119,6119,0,-2.0,7.0,2.0,7.0,6119,6119,6119,1.0,1.0,1.0,0.540619110965844,0.34805,0.61716
part02,229,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0229.csv,6202,6202,0,-2.0,7.0,2.0,7.0,6202,6202,6202,1.0,1.0,1.0,0.540342823282812,0.34845,0.61683
part02,230,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0230.csv,6159,6159,0,-2.0,7.0,2.0,7.0,6159,6159,6159,1.0,1.0,1.0,0.5410080467608378,0.34867,0.61784
part02,231,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0231.csv,6207,6207,0,-2.0,7.0,2.0,7.0,6207,6207,6207,1.0,1.0,1.0,0.5411447091992911,0.35011,0.61912
part02,232,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0232.csv,6160,6160,0,-2.0,7.0,2.0,7.0,6160,6160,6160,1.0,1.0,1.0,0.541776323051948,0.3497,0.61642
part02,233,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0233.csv,6235,6235,0,-2.0,7.0,2.0,7.0,6235,6235,6235,1.0,1.0,1.0,0.5416169863672815,0.352,0.61541
part02,234,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0234.csv,6192,6192,0,-2.0,7.0,2.0,7.0,6192,6192,6192,1.0,1.0,1.0,0.5424651857235142,0.3554,0.61872
part02,235,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0235.csv,6235,6235,0,-2.0,7.0,2.0,7.0,6235,6235,6235,1.0,1.0,1.0,0.542560511627907,0.36434,0.62536
part02,236,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0236.csv,6193,6193,0,-2.0,7.0,2.0,7.0,6193,6193,6193,1.0,1.0,1.0,0.5433601776198934,0.36363,0.6266
part02,237,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0237.csv,6267,6267,0,-2.0,7.0,2.0,7.0,6267,6267,6267,1.0,1.0,1.0,0.5431162422211584,0.37377,0.6215
part02,238,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0238.csv,6229,6229,0,-2.0,7.0,2.0,7.0,6229,6229,6229,1.0,1.0,1.0,0.5442358291860652,0.38014,0.6314
part02,239,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0239.csv,6266,6266,0,-2.0,7.0,2.0,7.0,6266,6266,6266,1.0,1.0,1.0,0.5445228008298756,0.38527,0.63698
part02,240,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0240.csv,6230,6230,0,-2.0,7.0,2.0,7.0,6230,6230,6230,1.0,1.0,1.0,0.5457516500802568,0.39156,0.63288
part02,241,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0241.csv,6299,6299,0,-2.0,7.0,2.0,7.0,6299,6299,6299,1.0,1.0,1.0,0.5458643959358629,0.39548,0.63092
part02,242,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0242.csv,6271,6271,0,-2.0,7.0,2.0,7.0,6271,6271,6271,1.0,1.0,1.0,0.5474281868920428,0.39885,0.63526
part02,243,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0243.csv,6302,6302,0,-2.0,7.0,2.0,7.0,6302,6302,6302,1.0,1.0,1.0,0.5480728070453824,0.40646,0.63921
part02,244,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0244.csv,6271,6271,0,-2.0,7.0,2.0,7.0,6271,6271,6271,1.0,1.0,1.0,0.5498420586828258,0.40699,0.63343
part02,245,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0245.csv,6331,6331,0,-2.0,7.0,2.0,7.0,6331,6331,6331,1.0,1.0,1.0,0.5499919917864475,0.40847,0.64385
part02,246,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0246.csv,6267,6267,0,-2.0,7.0,2.0,7.0,6267,6267,6267,1.0,1.0,1.0,0.5516639476623585,0.40305,0.63676
part02,247,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0247.csv,6330,6330,0,-2.0,7.0,2.0,7.0,6330,6330,6330,1.0,1.0,1.0,0.5493089383886256,0.36662,0.64134
part02,248,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0248.csv,6303,6303,0,-2.0,7.0,2.0,7.0,6303,6303,6303,1.0,1.0,1.0,0.5443178153260352,0.28603,0.63386
part02,249,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0249.csv,6363,6363,0,-2.0,7.0,2.0,7.0,6363,6363,6363,1.0,1.0,1.0,0.5304394766619519,0.24889,0.6433
part02,250,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0250.csv,6304,6304,0,-2.0,7.0,2.0,7.0,6304,6304,6304,1.0,1.0,1.0,0.5139748112309644,0.24198,0.62906
part03,1,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part03/L0001.csv,5921,5921,0,2.0,11.0,-7.0,-2.0,0,0,0,0.0,0.0,0.0,,,
part03,2,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part03/L0002.csv,5969,5969,0,2.0,11.0,-7.0,-2.0,0,0,0,0.0,0.0,0.0,,,
part03,3,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part03/L0003.csv,6052,6052,0,2.0,11.0,-7.0,-2.0,0,0,0,0.0,0.0,0.0,,,
part03,4,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part03/L0004.csv,6082,6082,0,2.0,11.0,-7.0,-2.0,0,0,0,0.0,0.0,0.0,,,
part03,5,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part03/L0005.csv,6173,6173,0,2.0,11.0,-7.0,-2.0,0,0,0,0.0,0.0,0.0,,,
part03,6,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part03/L0006.csv,6190,6190,0,2.0,11.0,-7.0,-2.0,0,0,0,0.0,0.0,0.0,,,
part03,7,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part03/L0007.csv,6299,6299,0,2.0,11.0,-7.0,-2.0,0,0,0,0.0,0.0,0.0,,,
part03,8,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part03/L0008.csv,6303,6303,0,2.0,11.0,-7.0,-2.0,0,0,0,0.0,0.0,0.0,,,
part03,9,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part03/L0009.csv,6362,6362,0,2.0,11.0,-7.0,-2.0,0,0,0,0.0,0.0,0.0,,,
part03,10,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part03/L0010.csv,6303,6303,0,2.0,11.0,-7.0,-2.0,0,0,0,0.0,0.0,0.0,,,
part03,11,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part03/L0011.csv,6362,6362,0,2.0,11.0,-7.0,-2.0,0,0,0,0.0,0.0,0.0,,,
part03,12,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part03/L0012.csv,6303,6303,0,2.0,11.0,-7.0,-2.0,0,0,0,0.0,0.0,0.0,,,
part03,13,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part03/L0013.csv,6362,6362,0,2.0,11.0,-7.0,-2.0,0,0,0,0.0,0.0,0.0,,,
